model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
,,,,,,,,,,,
2272_test,0.81416,0.59500,0.17364,0.55297,0.92000,0.27000,0.59500,0.55758,0.92000,0.69434,0.59500
2272_train,0.83260,0.61150,0.20730,0.56323,0.94300,0.28000,0.61150,0.56705,0.94300,0.70822,0.61150
,,,,,,,,,,,
1334_test,0.81407,0.83700,0.66741,0.79036,0.80300,0.87100,0.83700,0.86159,0.80300,0.83126,0.83700
1334_train,0.82927,0.85600,0.70618,0.81576,0.81600,0.89600,0.85600,0.88696,0.81600,0.85000,0.85600
,,,,,,,,,,,
2040_test,0.81376,0.86300,0.72047,0.83580,0.79000,0.93600,0.86300,0.92506,0.79000,0.85221,0.86300
2040_train,0.88884,0.92300,0.84289,0.91164,0.87000,0.97600,0.92300,0.97315,0.87000,0.91869,0.92300
,,,,,,,,,,,
288_test,0.81345,0.86000,0.71434,0.83035,0.79100,0.92900,0.86000,0.91763,0.79100,0.84962,0.86000
288_train,0.85431,0.89150,0.77862,0.86855,0.83500,0.94800,0.89150,0.94138,0.83500,0.88500,0.89150
,,,,,,,,,,,
2174_test,0.81320,0.78250,0.55621,0.71440,0.82800,0.73700,0.78250,0.75894,0.82800,0.79197,0.78250
2174_train,0.88421,0.85900,0.71230,0.79906,0.89800,0.82000,0.85900,0.83302,0.89800,0.86429,0.85900
,,,,,,,,,,,
1196_test,0.81275,0.50500,-0.01000,0.50251,0.96100,0.04900,0.50500,0.50262,0.96100,0.66003,0.50500
1196_train,0.83531,0.53700,0.05529,0.51922,0.98500,0.08900,0.53700,0.51951,0.98500,0.68025,0.53700
,,,,,,,,,,,
2378_test,0.81231,0.76100,0.51234,0.68963,0.83700,0.68500,0.76100,0.72656,0.83700,0.77788,0.76100
2378_train,0.87243,0.82100,0.63477,0.74948,0.90000,0.74200,0.82100,0.77720,0.90000,0.83411,0.82100
,,,,,,,,,,,
2294_test,0.81221,0.74200,0.47358,0.66948,0.84600,0.63800,0.74200,0.70033,0.84600,0.76630,0.74200
2294_train,0.88964,0.82200,0.63681,0.74669,0.92700,0.71700,0.82200,0.76612,0.92700,0.83891,0.82200
,,,,,,,,,,,
1236_test,0.81179,0.77600,0.54295,0.70688,0.82900,0.72300,0.77600,0.74955,0.82900,0.78727,0.77600
1236_train,0.83284,0.81450,0.62151,0.75100,0.84200,0.78700,0.81450,0.79810,0.84200,0.81946,0.81450
,,,,,,,,,,,
2326_test,0.81133,0.82450,0.64191,0.77182,0.80500,0.84400,0.82450,0.83767,0.80500,0.82101,0.82450
2326_train,0.84145,0.86600,0.72659,0.82766,0.82900,0.90300,0.86600,0.89525,0.82900,0.86085,0.86600
,,,,,,,,,,,
1530_test,0.81117,0.57000,0.12263,0.53786,0.92700,0.21300,0.57000,0.54084,0.92700,0.68312,0.57000
1530_train,0.82457,0.58800,0.15936,0.54854,0.94100,0.23500,0.58800,0.55158,0.94100,0.69549,0.58800
,,,,,,,,,,,
2436_test,0.81115,0.86350,0.72149,0.83812,0.78600,0.94100,0.86350,0.93018,0.78600,0.85203,0.86350
2436_train,0.79454,0.85150,0.69700,0.82407,0.76800,0.93500,0.85150,0.92197,0.76800,0.83797,0.85150
,,,,,,,,,,,
3232_test,0.81104,0.50500,-0.01000,0.50251,0.95800,0.05200,0.50500,0.50262,0.95800,0.65933,0.50500
3232_train,0.82813,0.51950,0.01959,0.50995,0.98100,0.05800,0.51950,0.51014,0.98100,0.67123,0.51950
,,,,,,,,,,,
2258_test,0.81097,0.78800,0.56744,0.72166,0.82200,0.75400,0.78800,0.76966,0.82200,0.79497,0.78800
2258_train,0.86567,0.85750,0.70924,0.80344,0.87000,0.84500,0.85750,0.84878,0.87000,0.85926,0.85750
,,,,,,,,,,,
2234_test,0.81068,0.81000,0.61232,0.75091,0.81100,0.80900,0.81000,0.80938,0.81100,0.81019,0.81000
2234_train,0.84040,0.85500,0.70414,0.80933,0.83300,0.87700,0.85500,0.87134,0.83300,0.85174,0.85500
,,,,,,,,,,,
484_test,0.81064,0.84950,0.69292,0.81277,0.79200,0.90700,0.84950,0.89492,0.79200,0.84032,0.84950
484_train,0.87185,0.88650,0.76841,0.84967,0.86400,0.90900,0.88650,0.90471,0.86400,0.88389,0.88650
,,,,,,,,,,,
338_test,0.81056,0.84300,0.67966,0.80164,0.79500,0.89100,0.84300,0.87942,0.79500,0.83508,0.84300
338_train,0.82991,0.87400,0.74291,0.84815,0.80800,0.94000,0.87400,0.93088,0.80800,0.86510,0.87400
,,,,,,,,,,,
3128_test,0.81037,0.84450,0.68272,0.80426,0.79400,0.89500,0.84450,0.88320,0.79400,0.83623,0.84450
3128_train,0.82171,0.86400,0.72251,0.83360,0.80100,0.92700,0.86400,0.91648,0.80100,0.85486,0.86400
,,,,,,,,,,,
2382_test,0.81028,0.76500,0.52051,0.69443,0.83200,0.69800,0.76500,0.73369,0.83200,0.77976,0.76500
2382_train,0.87817,0.83600,0.66537,0.76791,0.90100,0.77100,0.83600,0.79735,0.90100,0.84601,0.83600
,,,,,,,,,,,
2136_test,0.81025,0.69400,0.37564,0.62500,0.86600,0.52200,0.69400,0.64435,0.86600,0.73891,0.69400
2136_train,0.77531,0.66700,0.32055,0.60472,0.82400,0.51000,0.66700,0.62709,0.82400,0.71219,0.66700
,,,,,,,,,,,
3236_test,0.81011,0.72900,0.44705,0.65679,0.84900,0.60900,0.72900,0.68468,0.84900,0.75804,0.72900
3236_train,0.82149,0.72850,0.44603,0.65514,0.86700,0.59000,0.72850,0.67894,0.86700,0.76153,0.72850
,,,,,,,,,,,
2240_test,0.80985,0.78450,0.56029,0.71754,0.82200,0.74700,0.78450,0.76465,0.82200,0.79229,0.78450
2240_train,0.87569,0.85100,0.69598,0.79000,0.88900,0.81300,0.85100,0.82621,0.88900,0.85645,0.85100
,,,,,,,,,,,
978_test,0.80964,0.85900,0.71230,0.83041,0.78600,0.93200,0.85900,0.92037,0.78600,0.84790,0.85900
978_train,0.87700,0.91400,0.82453,0.90045,0.85700,0.97100,0.91400,0.96727,0.85700,0.90880,0.91400
,,,,,,,,,,,
2128_test,0.80958,0.53100,0.04305,0.51603,0.94300,0.11900,0.53100,0.51700,0.94300,0.66785,0.53100
2128_train,0.82284,0.52900,0.03897,0.51495,0.96700,0.09100,0.52900,0.51546,0.96700,0.67246,0.52900
,,,,,,,,,,,
1272_test,0.80933,0.83300,0.65925,0.78574,0.79800,0.86800,0.83300,0.85806,0.79800,0.82694,0.83300
1272_train,0.85289,0.87200,0.73883,0.83290,0.84300,0.90100,0.87200,0.89490,0.84300,0.86818,0.87200
,,,,,,,,,,,
1058_test,0.80932,0.78700,0.56539,0.72077,0.82000,0.75400,0.78700,0.76923,0.82000,0.79380,0.78700
1058_train,0.86707,0.84650,0.68680,0.78620,0.87800,0.81500,0.84650,0.82596,0.87800,0.85119,0.84650
,,,,,,,,,,,
308_test,0.80923,0.85150,0.69700,0.81695,0.78900,0.91400,0.85150,0.90171,0.78900,0.84160,0.85150
308_train,0.83724,0.86950,0.73373,0.83595,0.82100,0.91800,0.86950,0.90919,0.82100,0.86285,0.86950
,,,,,,,,,,,
1816_test,0.80918,0.56300,0.10835,0.53380,0.92700,0.19900,0.56300,0.53646,0.92700,0.67962,0.56300
1816_train,0.84488,0.63700,0.25933,0.58003,0.95100,0.32300,0.63700,0.58415,0.95100,0.72374,0.63700
,,,,,,,,,,,
2538_test,0.80906,0.80500,0.60212,0.74442,0.81100,0.79900,0.80500,0.80138,0.81100,0.80616,0.80500
2538_train,0.79996,0.79350,0.57866,0.73129,0.80300,0.78400,0.79350,0.78803,0.80300,0.79544,0.79350
,,,,,,,,,,,
3070_test,0.80885,0.84200,0.67762,0.80067,0.79300,0.89100,0.84200,0.87916,0.79300,0.83386,0.84200
3070_train,0.81966,0.86200,0.71842,0.83094,0.79900,0.92500,0.86200,0.91419,0.79900,0.85272,0.86200
,,,,,,,,,,,
2384_test,0.80856,0.79300,0.57764,0.72857,0.81600,0.77000,0.79300,0.78011,0.81600,0.79765,0.79300
2384_train,0.86083,0.85100,0.69598,0.79511,0.86600,0.83600,0.85100,0.84078,0.86600,0.85320,0.85100
,,,,,,,,,,,
1242_test,0.80775,0.81350,0.61947,0.75673,0.80500,0.82200,0.81350,0.81892,0.80500,0.81190,0.81350
1242_train,0.85596,0.86550,0.72557,0.82033,0.85100,0.88000,0.86550,0.87642,0.85100,0.86352,0.86550
,,,,,,,,,,,
1382_test,0.80744,0.84400,0.68170,0.80466,0.79000,0.89800,0.84400,0.88565,0.79000,0.83510,0.84400
1382_train,0.80658,0.85400,0.70210,0.82272,0.78400,0.92400,0.85400,0.91163,0.78400,0.84301,0.85400
,,,,,,,,,,,
510_test,0.80716,0.73200,0.45317,0.66005,0.84300,0.62100,0.73200,0.68985,0.84300,0.75878,0.73200
510_train,0.84335,0.79100,0.57356,0.71863,0.87000,0.71200,0.79100,0.75130,0.87000,0.80630,0.79100
,,,,,,,,,,,
884_test,0.80699,0.68950,0.36646,0.62141,0.86300,0.51600,0.68950,0.64068,0.86300,0.73541,0.68950
884_train,0.82913,0.71050,0.40930,0.63795,0.88800,0.53300,0.71050,0.65535,0.88800,0.75414,0.71050
,,,,,,,,,,,
1386_test,0.80698,0.84050,0.67456,0.79893,0.79100,0.89000,0.84050,0.87791,0.79100,0.83219,0.84050
1386_train,0.82240,0.86400,0.72251,0.83325,0.80200,0.92600,0.86400,0.91553,0.80200,0.85501,0.86400
,,,,,,,,,,,
2320_test,0.80686,0.64500,0.27566,0.58673,0.88400,0.40600,0.64500,0.59811,0.88400,0.71348,0.64500
2320_train,0.88526,0.73800,0.46542,0.65790,0.96600,0.51000,0.73800,0.66346,0.96600,0.78664,0.73800
,,,,,,,,,,,
3116_test,0.80685,0.71000,0.40828,0.63929,0.85300,0.56700,0.71000,0.66330,0.85300,0.74628,0.71000
3116_train,0.86573,0.75950,0.50928,0.68057,0.92200,0.59700,0.75950,0.69585,0.92200,0.79312,0.75950
,,,,,,,,,,,
492_test,0.80678,0.84200,0.67762,0.80154,0.79000,0.89400,0.84200,0.88170,0.79000,0.83333,0.84200
492_train,0.86256,0.88450,0.76433,0.85071,0.85100,0.91800,0.88450,0.91211,0.85100,0.88050,0.88450
,,,,,,,,,,,
2728_test,0.80670,0.52900,0.03897,0.51496,0.93900,0.11900,0.52900,0.51593,0.93900,0.66596,0.52900
2728_train,0.83754,0.58850,0.16038,0.54873,0.96300,0.21400,0.58850,0.55060,0.96300,0.70062,0.58850
,,,,,,,,,,,
452_test,0.80669,0.66750,0.32157,0.60363,0.87300,0.46200,0.66750,0.61871,0.87300,0.72418,0.66750
452_train,0.78505,0.68250,0.35217,0.61689,0.83200,0.53300,0.68250,0.64049,0.83200,0.72379,0.68250
,,,,,,,,,,,
3170_test,0.80661,0.77850,0.54805,0.71087,0.82000,0.73700,0.77850,0.75716,0.82000,0.78733,0.77850
3170_train,0.81659,0.80750,0.60722,0.74582,0.82100,0.79400,0.80750,0.79942,0.82100,0.81006,0.80750
,,,,,,,,,,,
1360_test,0.80655,0.79300,0.57764,0.72905,0.81300,0.77300,0.79300,0.78173,0.81300,0.79706,0.79300
1360_train,0.88328,0.86550,0.72557,0.80938,0.89300,0.83800,0.86550,0.84645,0.89300,0.86910,0.86550
,,,,,,,,,,,
482_test,0.80652,0.84750,0.68884,0.81113,0.78700,0.90800,0.84750,0.89534,0.78700,0.83768,0.84750
482_train,0.82260,0.85850,0.71128,0.82317,0.80500,0.91200,0.85850,0.90146,0.80500,0.85050,0.85850
,,,,,,,,,,,
2142_test,0.80648,0.83900,0.67150,0.79662,0.79100,0.88700,0.83900,0.87500,0.79100,0.83088,0.83900
2142_train,0.82923,0.87000,0.73475,0.84092,0.80900,0.93100,0.87000,0.92141,0.80900,0.86155,0.87000
,,,,,,,,,,,
2516_test,0.80615,0.85900,0.71230,0.83220,0.78100,0.93700,0.85900,0.92536,0.78100,0.84707,0.85900
2516_train,0.80602,0.85650,0.70720,0.82759,0.78200,0.93100,0.85650,0.91892,0.78200,0.84495,0.85650
,,,,,,,,,,,
1258_test,0.80613,0.61100,0.20628,0.56332,0.89900,0.32300,0.61100,0.57043,0.89900,0.69798,0.61100
1258_train,0.83831,0.66250,0.31137,0.59852,0.92700,0.39800,0.66250,0.60628,0.92700,0.73310,0.66250
,,,,,,,,,,,
3122_test,0.80612,0.84000,0.67354,0.79844,0.79000,0.89000,0.84000,0.87778,0.79000,0.83158,0.84000
3122_train,0.81675,0.85950,0.71332,0.82779,0.79600,0.92300,0.85950,0.91180,0.79600,0.84997,0.85950
,,,,,,,,,,,
1450_test,0.80612,0.84000,0.67354,0.79844,0.79000,0.89000,0.84000,0.87778,0.79000,0.83158,0.84000
1450_train,0.81706,0.86250,0.71945,0.83316,0.79500,0.93000,0.86250,0.91908,0.79500,0.85255,0.86250
,,,,,,,,,,,
1332_test,0.80586,0.83500,0.66333,0.79028,0.79200,0.87800,0.83500,0.86652,0.79200,0.82759,0.83500
1332_train,0.85260,0.87500,0.74495,0.83839,0.84100,0.90900,0.87500,0.90236,0.84100,0.87060,0.87500
,,,,,,,,,,,
3004_test,0.80579,0.83900,0.67150,0.79691,0.79000,0.88800,0.83900,0.87583,0.79000,0.83070,0.83900
3004_train,0.84739,0.87350,0.74189,0.83822,0.83400,0.91300,0.87350,0.90554,0.83400,0.86830,0.87350
,,,,,,,,,,,
1322_test,0.80550,0.83600,0.66537,0.79206,0.79100,0.88100,0.83600,0.86923,0.79100,0.82827,0.83600
1322_train,0.81794,0.86100,0.71638,0.82995,0.79700,0.92500,0.86100,0.91399,0.79700,0.85150,0.86100
,,,,,,,,,,,
1278_test,0.80536,0.79350,0.57866,0.72998,0.81100,0.77600,0.79350,0.78357,0.81100,0.79705,0.79350
1278_train,0.87161,0.86900,0.73271,0.81958,0.87300,0.86500,0.86900,0.86607,0.87300,0.86952,0.86900
,,,,,,,,,,,
1208_test,0.80530,0.83750,0.66844,0.79461,0.79000,0.88500,0.83750,0.87293,0.79000,0.82940,0.83750
1208_train,0.82496,0.86550,0.72557,0.83473,0.80500,0.92600,0.86550,0.91581,0.80500,0.85684,0.86550
,,,,,,,,,,,
1326_test,0.80490,0.84050,0.67456,0.79979,0.78800,0.89300,0.84050,0.88045,0.78800,0.83166,0.84050
1326_train,0.81450,0.85900,0.71230,0.82798,0.79300,0.92500,0.85900,0.91359,0.79300,0.84904,0.85900
,,,,,,,,,,,
3186_test,0.80487,0.84250,0.67864,0.80320,0.78700,0.89800,0.84250,0.88526,0.78700,0.83325,0.84250
3186_train,0.81758,0.86200,0.71842,0.83197,0.79600,0.92800,0.86200,0.91705,0.79600,0.85225,0.86200
,,,,,,,,,,,
2130_test,0.80486,0.61500,0.21445,0.56598,0.89500,0.33500,0.61500,0.57372,0.89500,0.69922,0.61500
2130_train,0.81012,0.64350,0.27260,0.58554,0.89000,0.39700,0.64350,0.59612,0.89000,0.71400,0.64350
,,,,,,,,,,,
3182_test,0.80481,0.83600,0.66537,0.79233,0.79000,0.88200,0.83600,0.87004,0.79000,0.82809,0.83600
3182_train,0.81331,0.85750,0.70924,0.82582,0.79200,0.92300,0.85750,0.91139,0.79200,0.84751,0.85750
,,,,,,,,,,,
3062_test,0.80477,0.83800,0.66946,0.79566,0.78900,0.88700,0.83800,0.87472,0.78900,0.82965,0.83800
3062_train,0.81309,0.86100,0.71638,0.83239,0.79000,0.93200,0.86100,0.92075,0.79000,0.85038,0.86100
,,,,,,,,,,,
1664_test,0.80465,0.79550,0.58274,0.73277,0.80900,0.78200,0.79550,0.78773,0.80900,0.79822,0.79550
1664_train,0.82735,0.82400,0.64089,0.76594,0.82900,0.81900,0.82400,0.82079,0.82900,0.82488,0.82400
,,,,,,,,,,,
1212_test,0.80455,0.83100,0.65517,0.78433,0.79200,0.87000,0.83100,0.85900,0.79200,0.82414,0.83100
1212_train,0.85220,0.87000,0.73475,0.82971,0.84300,0.89700,0.87000,0.89112,0.84300,0.86639,0.87000
,,,,,,,,,,,
2612_test,0.80448,0.86450,0.72353,0.84368,0.77600,0.95300,0.86450,0.94289,0.77600,0.85134,0.86450
2612_train,0.85192,0.90400,0.80412,0.89584,0.82500,0.98300,0.90400,0.97981,0.82500,0.89577,0.90400
,,,,,,,,,,,
3010_test,0.80373,0.82850,0.65007,0.78066,0.79200,0.86500,0.82850,0.85437,0.79200,0.82200,0.82850
3010_train,0.82872,0.86850,0.73169,0.83838,0.80900,0.92800,0.86850,0.91827,0.80900,0.86018,0.86850
,,,,,,,,,,,
264_test,0.80357,0.82800,0.64905,0.77993,0.79200,0.86400,0.82800,0.85345,0.79200,0.82158,0.82800
264_train,0.85391,0.87300,0.74087,0.83420,0.84400,0.90200,0.87300,0.89597,0.84400,0.86921,0.87300
,,,,,,,,,,,
1328_test,0.80339,0.83800,0.66946,0.79622,0.78700,0.88900,0.83800,0.87639,0.78700,0.82929,0.83800
1328_train,0.82530,0.86650,0.72761,0.83641,0.80500,0.92800,0.86650,0.91790,0.80500,0.85775,0.86650
,,,,,,,,,,,
490_test,0.80337,0.84850,0.69088,0.81433,0.78200,0.91500,0.84850,0.90196,0.78200,0.83771,0.84850
490_train,0.82548,0.86500,0.72455,0.83355,0.80600,0.92400,0.86500,0.91383,0.80600,0.85654,0.86500
,,,,,,,,,,,
930_test,0.80317,0.48450,-0.05183,0.49237,0.95400,0.01500,0.48450,0.49201,0.95400,0.64920,0.48450
930_train,0.81873,0.50400,-0.01204,0.50201,0.97200,0.03600,0.50400,0.50207,0.97200,0.66213,0.50400
,,,,,,,,,,,
2334_test,0.80309,0.61100,0.20628,0.56337,0.89400,0.32800,0.61100,0.57088,0.89400,0.69680,0.61100
2334_train,0.85751,0.69950,0.38686,0.62662,0.94000,0.45900,0.69950,0.63471,0.94000,0.75776,0.69950
,,,,,,,,,,,
1388_test,0.80299,0.84100,0.67558,0.80145,0.78500,0.89700,0.84100,0.88401,0.78500,0.83157,0.84100
1388_train,0.81706,0.86250,0.71945,0.83316,0.79500,0.93000,0.86250,0.91908,0.79500,0.85255,0.86250
,,,,,,,,,,,
340_test,0.80289,0.68850,0.36442,0.62083,0.85700,0.52000,0.68850,0.64099,0.85700,0.73342,0.68850
340_train,0.86330,0.76150,0.51336,0.68291,0.91700,0.60600,0.76150,0.69947,0.91700,0.79360,0.76150
,,,,,,,,,,,
1480_test,0.80253,0.81000,0.61232,0.75326,0.79900,0.82100,0.81000,0.81697,0.79900,0.80789,0.81000
1480_train,0.85985,0.87100,0.73679,0.82799,0.85400,0.88800,0.87100,0.88406,0.85400,0.86877,0.87100
,,,,,,,,,,,
1130_test,0.80241,0.86250,0.71945,0.84092,0.77400,0.95100,0.86250,0.94046,0.77400,0.84915,0.86250
1130_train,0.85348,0.90650,0.80922,0.90020,0.82600,0.98700,0.90650,0.98451,0.82600,0.89831,0.90650
,,,,,,,,,,,
3164_test,0.80239,0.82650,0.64599,0.77800,0.79100,0.86200,0.82650,0.85145,0.79100,0.82011,0.82650
3164_train,0.83589,0.87550,0.74597,0.84780,0.81600,0.93500,0.87550,0.92622,0.81600,0.86762,0.87550
,,,,,,,,,,,
3078_test,0.80235,0.79250,0.57662,0.72940,0.80700,0.77800,0.79250,0.78426,0.80700,0.79547,0.79250
3078_train,0.85400,0.85400,0.70210,0.80232,0.85400,0.85400,0.85400,0.85400,0.85400,0.85400,0.85400
,,,,,,,,,,,
1210_test,0.80229,0.84100,0.67558,0.80174,0.78400,0.89800,0.84100,0.88488,0.78400,0.83139,0.84100
1210_train,0.82203,0.86700,0.72863,0.83903,0.80000,0.93400,0.86700,0.92379,0.80000,0.85745,0.86700
,,,,,,,,,,,
1262_test,0.80217,0.83850,0.67048,0.79756,0.78500,0.89200,0.83850,0.87906,0.78500,0.82937,0.83850
1262_train,0.80831,0.85500,0.70414,0.82370,0.78600,0.92400,0.85500,0.91183,0.78600,0.84425,0.85500
,,,,,,,,,,,
1068_test,0.80208,0.79800,0.58784,0.73675,0.80400,0.79200,0.79800,0.79447,0.80400,0.79920,0.79800
1068_train,0.84660,0.83800,0.66946,0.78035,0.85100,0.82500,0.83800,0.82943,0.85100,0.84008,0.83800
,,,,,,,,,,,
2776_test,0.80202,0.81900,0.63069,0.76662,0.79400,0.84400,0.81900,0.83579,0.79400,0.81436,0.81900
2776_train,0.87093,0.89700,0.78984,0.86981,0.85700,0.93700,0.89700,0.93152,0.85700,0.89271,0.89700
,,,,,,,,,,,
422_test,0.80201,0.84650,0.68680,0.81141,0.78100,0.91200,0.84650,0.89873,0.78100,0.83574,0.84650
422_train,0.81474,0.85350,0.70108,0.81795,0.79600,0.91100,0.85350,0.89944,0.79600,0.84456,0.85350
,,,,,,,,,,,
3184_test,0.80192,0.83350,0.66027,0.78938,0.78700,0.88000,0.83350,0.86770,0.78700,0.82538,0.83350
3184_train,0.84112,0.86700,0.72863,0.82958,0.82800,0.90600,0.86700,0.89805,0.82800,0.86160,0.86700
,,,,,,,,,,,
362_test,0.80181,0.84800,0.68986,0.81417,0.78000,0.91600,0.84800,0.90278,0.78000,0.83691,0.84800
362_train,0.81641,0.85850,0.71128,0.82613,0.79600,0.92100,0.85850,0.90971,0.79600,0.84907,0.85850
,,,,,,,,,,,
1740_test,0.80171,0.87100,0.73679,0.85842,0.76900,0.97300,0.87100,0.96608,0.76900,0.85635,0.87100
1740_train,0.87806,0.92250,0.84187,0.91809,0.85400,0.99100,0.92250,0.98957,0.85400,0.91680,0.92250
,,,,,,,,,,,
550_test,0.80168,0.84550,0.68476,0.80980,0.78100,0.91000,0.84550,0.89667,0.78100,0.83485,0.84550
550_train,0.83027,0.86500,0.72455,0.83119,0.81300,0.91700,0.86500,0.90737,0.81300,0.85759,0.86500
,,,,,,,,,,,
2282_test,0.80167,0.83700,0.66741,0.79525,0.78500,0.88900,0.83700,0.87612,0.78500,0.82806,0.83700
2282_train,0.80629,0.85100,0.69598,0.81744,0.78500,0.91700,0.85100,0.90438,0.78500,0.84047,0.85100
,,,,,,,,,,,
496_test,0.80153,0.77300,0.53683,0.70525,0.81500,0.73100,0.77300,0.75185,0.81500,0.78215,0.77300
496_train,0.89889,0.85950,0.71332,0.79483,0.92100,0.79800,0.85950,0.82012,0.92100,0.86764,0.85950
,,,,,,,,,,,
1446_test,0.80147,0.83850,0.67048,0.79785,0.78400,0.89300,0.83850,0.87991,0.78400,0.82919,0.83850
1446_train,0.82787,0.86800,0.73067,0.83789,0.80800,0.92800,0.86800,0.91818,0.80800,0.85957,0.86800
,,,,,,,,,,,
3246_test,0.80147,0.83850,0.67048,0.79785,0.78400,0.89300,0.83850,0.87991,0.78400,0.82919,0.83850
3246_train,0.81553,0.86000,0.71434,0.82931,0.79400,0.92600,0.86000,0.91475,0.79400,0.85011,0.86000
,,,,,,,,,,,
404_test,0.80137,0.80850,0.60926,0.75146,0.79800,0.81900,0.80850,0.81512,0.79800,0.80647,0.80850
404_train,0.86123,0.87500,0.74495,0.83429,0.85400,0.89600,0.87500,0.89144,0.85400,0.87232,0.87500
,,,,,,,,,,,
780_test,0.80119,0.79100,0.57356,0.72771,0.80600,0.77600,0.79100,0.78252,0.80600,0.79409,0.79100
780_train,0.81363,0.80250,0.59702,0.73983,0.81900,0.78600,0.80250,0.79284,0.81900,0.80571,0.80250
,,,,,,,,,,,
624_test,0.80112,0.86500,0.72455,0.84657,0.77100,0.95900,0.86500,0.94951,0.77100,0.85099,0.86500
624_train,0.81073,0.86850,0.73169,0.84805,0.78300,0.95400,0.86850,0.94451,0.78300,0.85621,0.86850
,,,,,,,,,,,
428_test,0.80103,0.84350,0.68068,0.80660,0.78100,0.90600,0.84350,0.89257,0.78100,0.83307,0.84350
428_train,0.82600,0.86450,0.72353,0.83237,0.80700,0.92200,0.86450,0.91186,0.80700,0.85623,0.86450
,,,,,,,,,,,
1390_test,0.80102,0.83500,0.66333,0.79219,0.78500,0.88500,0.83500,0.87222,0.78500,0.82632,0.83500
1390_train,0.82188,0.86450,0.72353,0.83444,0.80100,0.92800,0.86450,0.91753,0.80100,0.85531,0.86450
,,,,,,,,,,,
3002_test,0.80102,0.83500,0.66333,0.79219,0.78500,0.88500,0.83500,0.87222,0.78500,0.82632,0.83500
3002_train,0.81794,0.86100,0.71638,0.82995,0.79700,0.92500,0.86100,0.91399,0.79700,0.85150,0.86100
,,,,,,,,,,,
2418_test,0.80091,0.84950,0.69292,0.81728,0.77800,0.92100,0.84950,0.90782,0.77800,0.83791,0.84950
2418_train,0.79988,0.84850,0.69088,0.81597,0.77700,0.92000,0.84850,0.90665,0.77700,0.83683,0.84850
,,,,,,,,,,,
2376_test,0.80089,0.59700,0.17772,0.55438,0.89700,0.29700,0.59700,0.56063,0.89700,0.69000,0.59700
2376_train,0.78484,0.59000,0.16344,0.55017,0.87400,0.30600,0.59000,0.55740,0.87400,0.68069,0.59000
,,,,,,,,,,,
120_test,0.80081,0.82800,0.64905,0.78094,0.78800,0.86800,0.82800,0.85652,0.78800,0.82083,0.82800
120_train,0.80708,0.84500,0.68374,0.80654,0.78900,0.90100,0.84500,0.88851,0.78900,0.83581,0.84500
,,,,,,,,,,,
556_test,0.80077,0.82150,0.63579,0.77083,0.79100,0.85200,0.82150,0.84239,0.79100,0.81588,0.82150
556_train,0.85746,0.87750,0.75005,0.84051,0.84700,0.90800,0.87750,0.90202,0.84700,0.87365,0.87750
,,,,,,,,,,,
3136_test,0.80076,0.70050,0.38890,0.63129,0.84800,0.55300,0.70050,0.65483,0.84800,0.73900,0.70050
3136_train,0.84564,0.72950,0.44807,0.65374,0.90500,0.55400,0.72950,0.66987,0.90500,0.76989,0.72950
,,,,,,,,,,,
1514_test,0.80070,0.84250,0.67864,0.80501,0.78100,0.90400,0.84250,0.89054,0.78100,0.83218,0.84250
1514_train,0.80144,0.84900,0.69190,0.81613,0.77900,0.91900,0.84900,0.90581,0.77900,0.83763,0.84900
,,,,,,,,,,,
3130_test,0.80069,0.83400,0.66129,0.79068,0.78500,0.88300,0.83400,0.87029,0.78500,0.82545,0.83400
3130_train,0.81863,0.86100,0.71638,0.82961,0.79800,0.92400,0.86100,0.91304,0.79800,0.85165,0.86100
,,,,,,,,,,,
552_test,0.80041,0.83950,0.67252,0.79999,0.78200,0.89700,0.83950,0.88362,0.78200,0.82971,0.83950
552_train,0.87779,0.88850,0.77250,0.85033,0.87200,0.90500,0.88850,0.90176,0.87200,0.88663,0.88850
,,,,,,,,,,,
3142_test,0.80032,0.78400,0.55927,0.71896,0.80800,0.76000,0.78400,0.77099,0.80800,0.78906,0.78400
3142_train,0.85891,0.85300,0.70006,0.79891,0.86200,0.84400,0.85300,0.84676,0.86200,0.85431,0.85300
,,,,,,,,,,,
1040_test,0.80032,0.79250,0.57662,0.72988,0.80400,0.78100,0.79250,0.78592,0.80400,0.79486,0.79250
1040_train,0.85024,0.84100,0.67558,0.78361,0.85500,0.82700,0.84100,0.83171,0.85500,0.84320,0.84100
,,,,,,,,,,,
3008_test,0.80020,0.83250,0.65823,0.78841,0.78500,0.88000,0.83250,0.86740,0.78500,0.82415,0.83250
3008_train,0.81053,0.85750,0.70924,0.82719,0.78800,0.92700,0.85750,0.91521,0.78800,0.84686,0.85750
,,,,,,,,,,,
2010_test,0.80016,0.77500,0.54091,0.70791,0.81200,0.73800,0.77500,0.75605,0.81200,0.78303,0.77500
2010_train,0.89166,0.87300,0.74087,0.81800,0.90200,0.84400,0.87300,0.85255,0.90200,0.87658,0.87300
,,,,,,,,,,,
1268_test,0.80004,0.84050,0.67456,0.80185,0.78100,0.90000,0.84050,0.88649,0.78100,0.83041,0.84050
1268_train,0.81534,0.86150,0.71740,0.83218,0.79300,0.93000,0.86150,0.91889,0.79300,0.85132,0.86150
