model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
,,,,,,,,,,,
10_test,0.77312,0.79350,0.57866,0.73829,0.76400,0.82300,0.79350,0.81190,0.76400,0.78722,0.79350
10_train,0.98579,0.98700,0.97347,0.98162,0.98500,0.98900,0.98700,0.98896,0.98500,0.98697,0.98700
,,,,,,,,,,,
12_test,0.77306,0.80000,0.59192,0.74761,0.76100,0.83900,0.80000,0.82538,0.76100,0.79188,0.80000
12_train,0.98302,0.98150,0.96225,0.97144,0.98400,0.97900,0.98150,0.97910,0.98400,0.98155,0.98150
,,,,,,,,,,,
792_test,0.77274,0.79450,0.58070,0.73981,0.76300,0.82600,0.79450,0.81430,0.76300,0.78782,0.79450
792_train,0.98143,0.97900,0.95715,0.96712,0.98300,0.97500,0.97900,0.97520,0.98300,0.97908,0.97900
,,,,,,,,,,,
1152_test,0.77270,0.81450,0.62151,0.76978,0.75400,0.87500,0.81450,0.85779,0.75400,0.80255,0.81450
1152_train,0.96541,0.97400,0.94695,0.96815,0.96000,0.98800,0.97400,0.98765,0.96000,0.97363,0.97400
,,,,,,,,,,,
1706_test,0.77268,0.76750,0.52561,0.70425,0.77500,0.76000,0.76750,0.76355,0.77500,0.76923,0.76750
1706_train,0.98305,0.97850,0.95613,0.96483,0.98600,0.97100,0.97850,0.97143,0.98600,0.97866,0.97850
,,,,,,,,,,,
880_test,0.77264,0.78750,0.56642,0.73012,0.76600,0.80900,0.78750,0.80042,0.76600,0.78283,0.78750
880_train,0.84802,0.86950,0.73373,0.83077,0.83700,0.90200,0.86950,0.89519,0.83700,0.86512,0.86950
,,,,,,,,,,,
1704_test,0.77244,0.80250,0.59702,0.75148,0.75900,0.84600,0.80250,0.83133,0.75900,0.79352,0.80250
1704_train,0.96451,0.96850,0.93573,0.95663,0.96200,0.97500,0.96850,0.97467,0.96200,0.96829,0.96850
,,,,,,,,,,,
1748_test,0.77234,0.79100,0.57356,0.73501,0.76400,0.81800,0.79100,0.80761,0.76400,0.78520,0.79100
1748_train,0.97680,0.97650,0.95205,0.96508,0.97700,0.97600,0.97650,0.97602,0.97700,0.97651,0.97650
,,,,,,,,,,,
1334_test,0.77227,0.79300,0.57764,0.73783,0.76300,0.82300,0.79300,0.81170,0.76300,0.78660,0.79300
1334_train,0.94896,0.96850,0.93573,0.96850,0.93700,1.00000,0.96850,1.00000,0.93700,0.96748,0.96850
,,,,,,,,,,,
970_test,0.77218,0.78600,0.56335,0.72820,0.76600,0.80600,0.78600,0.79792,0.76600,0.78163,0.78600
970_train,0.96829,0.97350,0.94593,0.96483,0.96500,0.98200,0.97350,0.98169,0.96500,0.97327,0.97350
,,,,,,,,,,,
1150_test,0.77211,0.79250,0.57662,0.73717,0.76300,0.82200,0.79250,0.81084,0.76300,0.78619,0.79250
1150_train,0.97331,0.97850,0.95613,0.97217,0.97000,0.98700,0.97850,0.98678,0.97000,0.97832,0.97850
,,,,,,,,,,,
1736_test,0.77177,0.77350,0.53785,0.71193,0.77100,0.77600,0.77350,0.77487,0.77100,0.77293,0.77350
1736_train,0.98568,0.97750,0.95409,0.96076,0.99100,0.96400,0.97750,0.96495,0.99100,0.97780,0.97750
,,,,,,,,,,,
508_test,0.77172,0.78900,0.56948,0.73242,0.76400,0.81400,0.78900,0.80421,0.76400,0.78359,0.78900
508_train,0.86400,0.86400,0.72251,0.81450,0.86400,0.86400,0.86400,0.86400,0.86400,0.86400,0.86400
,,,,,,,,,,,
60_test,0.77170,0.45750,-0.10692,0.47970,0.91200,0.00300,0.45750,0.47774,0.91200,0.62702,0.45750
60_train,0.77560,0.45900,-0.10386,0.48038,0.91800,0.00000,0.45900,0.47862,0.91800,0.62920,0.45900
,,,,,,,,,,,
854_test,0.77126,0.79200,0.57560,0.73671,0.76200,0.82200,0.79200,0.81064,0.76200,0.78557,0.79200
854_train,0.80382,0.81400,0.62049,0.75865,0.79900,0.82900,0.81400,0.82371,0.79900,0.81117,0.81400
,,,,,,,,,,,
238_test,0.77121,0.75150,0.49296,0.68559,0.78000,0.72300,0.75150,0.73794,0.78000,0.75839,0.75150
238_train,0.96603,0.96450,0.92757,0.94694,0.96700,0.96200,0.96450,0.96219,0.96700,0.96459,0.96450
,,,,,,,,,,,
1718_test,0.77117,0.78950,0.57050,0.73325,0.76300,0.81600,0.78950,0.80570,0.76300,0.78377,0.78950
1718_train,0.98020,0.98050,0.96021,0.97136,0.98000,0.98100,0.98050,0.98098,0.98000,0.98049,0.98050
,,,,,,,,,,,
1082_test,0.77104,0.80700,0.60620,0.75869,0.75500,0.85900,0.80700,0.84263,0.75500,0.79641,0.80700
1082_train,0.97295,0.97600,0.95103,0.96686,0.97100,0.98100,0.97600,0.98081,0.97100,0.97588,0.97600
,,,,,,,,,,,
1744_test,0.77064,0.80350,0.59906,0.75353,0.75600,0.85100,0.80350,0.83536,0.75600,0.79370,0.80350
1744_train,0.95578,0.96350,0.92553,0.95209,0.95100,0.97600,0.96350,0.97538,0.95100,0.96304,0.96350
,,,,,,,,,,,
1564_test,0.77049,0.80300,0.59804,0.75283,0.75600,0.85000,0.80300,0.83444,0.75600,0.79328,0.80300
1564_train,0.95248,0.96300,0.92451,0.95341,0.94600,0.98000,0.96300,0.97930,0.94600,0.96236,0.96300
,,,,,,,,,,,
1510_test,0.77047,0.78500,0.56131,0.72729,0.76400,0.80600,0.78500,0.79749,0.76400,0.78039,0.78500
1510_train,0.97698,0.97850,0.95613,0.96936,0.97600,0.98100,0.97850,0.98090,0.97600,0.97845,0.97850
,,,,,,,,,,,
40_test,0.77045,0.53800,0.05734,0.51986,0.87400,0.20200,0.53800,0.52273,0.87400,0.65419,0.53800
40_train,0.83990,0.60250,0.18894,0.55738,0.96000,0.24500,0.60250,0.55977,0.96000,0.70718,0.60250
,,,,,,,,,,,
602_test,0.77032,0.78450,0.56029,0.72665,0.76400,0.80500,0.78450,0.79666,0.76400,0.77999,0.78450
602_train,0.98220,0.98250,0.96429,0.97429,0.98200,0.98300,0.98250,0.98298,0.98200,0.98249,0.98250
,,,,,,,,,,,
1236_test,0.77018,0.81550,0.62355,0.77230,0.75000,0.88100,0.81550,0.86306,0.75000,0.80257,0.81550
1236_train,0.80235,0.85600,0.70618,0.82852,0.77700,0.93500,0.85600,0.92280,0.77700,0.84365,0.85600
,,,,,,,,,,,
1570_test,0.77009,0.79050,0.57254,0.73493,0.76100,0.82000,0.79050,0.80871,0.76100,0.78413,0.79050
1570_train,0.97250,0.97800,0.95511,0.97167,0.96900,0.98700,0.97800,0.98676,0.96900,0.97780,0.97800
,,,,,,,,,,,
664_test,0.76986,0.80100,0.59396,0.75006,0.75600,0.84600,0.80100,0.83077,0.75600,0.79162,0.80100
664_train,0.96135,0.96350,0.92553,0.94810,0.96000,0.96700,0.96350,0.96677,0.96000,0.96337,0.96350
,,,,,,,,,,,
1464_test,0.76985,0.77850,0.54805,0.71880,0.76600,0.79100,0.77850,0.78564,0.76600,0.77570,0.77850
1464_train,0.97002,0.95900,0.91634,0.93286,0.97700,0.94100,0.95900,0.94305,0.97700,0.95972,0.95900
,,,,,,,,,,,
558_test,0.76962,0.79800,0.58784,0.74574,0.75700,0.83900,0.79800,0.82462,0.75700,0.78936,0.79800
558_train,0.96518,0.97500,0.94899,0.97058,0.95900,0.99100,0.97500,0.99070,0.95900,0.97459,0.97500
,,,,,,,,,,,
256_test,0.76953,0.72350,0.43583,0.65584,0.79000,0.65700,0.72350,0.69726,0.79000,0.74074,0.72350
256_train,0.84374,0.80200,0.59600,0.73200,0.86500,0.73900,0.80200,0.76821,0.86500,0.81373,0.80200
,,,,,,,,,,,
242_test,0.76946,0.79300,0.57764,0.73861,0.75900,0.82700,0.79300,0.81438,0.75900,0.78571,0.79300
242_train,0.98456,0.98850,0.97654,0.98603,0.98200,0.99500,0.98850,0.99493,0.98200,0.98842,0.98850
,,,,,,,,,,,
1246_test,0.76938,0.77250,0.53581,0.71118,0.76800,0.77700,0.77250,0.77497,0.76800,0.77147,0.77250
1246_train,0.97517,0.97700,0.95307,0.96740,0.97400,0.98000,0.97700,0.97988,0.97400,0.97693,0.97700
,,,,,,,,,,,
1440_test,0.76916,0.71100,0.41032,0.64362,0.79500,0.62700,0.71100,0.68065,0.79500,0.73339,0.71100
1440_train,0.86341,0.82250,0.63783,0.75370,0.88500,0.76000,0.82250,0.78667,0.88500,0.83294,0.82250
,,,,,,,,,,,
104_test,0.76901,0.72850,0.44603,0.66099,0.78700,0.67000,0.72850,0.70457,0.78700,0.74350,0.72850
104_train,0.94646,0.93900,0.87554,0.90770,0.95100,0.92700,0.93900,0.92871,0.95100,0.93972,0.93900
,,,,,,,,,,,
1242_test,0.76900,0.77800,0.54703,0.71835,0.76500,0.79100,0.77800,0.78542,0.76500,0.77508,0.77800
1242_train,0.98074,0.96950,0.93777,0.94732,0.98800,0.95100,0.96950,0.95275,0.98800,0.97005,0.96950
,,,,,,,,,,,
874_test,0.76900,0.80500,0.60212,0.75632,0.75300,0.85700,0.80500,0.84040,0.75300,0.79430,0.80500
874_train,0.81459,0.83650,0.66639,0.78935,0.80400,0.86900,0.83650,0.85989,0.80400,0.83101,0.83650
,,,,,,,,,,,
1402_test,0.76900,0.77800,0.54703,0.71835,0.76500,0.79100,0.77800,0.78542,0.76500,0.77508,0.77800
1402_train,0.97344,0.97100,0.94083,0.95558,0.97500,0.96700,0.97100,0.96726,0.97500,0.97112,0.97100
,,,,,,,,,,,
906_test,0.76892,0.79350,0.57866,0.73948,0.75800,0.82900,0.79350,0.81593,0.75800,0.78590,0.79350
906_train,0.98120,0.98150,0.96225,0.97282,0.98100,0.98200,0.98150,0.98198,0.98100,0.98149,0.98150
,,,,,,,,,,,
494_test,0.76884,0.78650,0.56437,0.72974,0.76100,0.81200,0.78650,0.80190,0.76100,0.78091,0.78650
494_train,0.92397,0.94950,0.89696,0.94461,0.90900,0.99000,0.94950,0.98912,0.90900,0.94737,0.94950
,,,,,,,,,,,
1700_test,0.76869,0.78600,0.56335,0.72910,0.76100,0.81100,0.78600,0.80105,0.76100,0.78051,0.78600
1700_train,0.98084,0.97750,0.95409,0.96428,0.98300,0.97200,0.97750,0.97230,0.98300,0.97762,0.97750
,,,,,,,,,,,
4_test,0.76861,0.79250,0.57662,0.73815,0.75800,0.82700,0.79250,0.81418,0.75800,0.78509,0.79250
4_train,0.97598,0.97750,0.95409,0.96790,0.97500,0.98000,0.97750,0.97990,0.97500,0.97744,0.97750
,,,,,,,,,,,
1138_test,0.76861,0.79250,0.57662,0.73815,0.75800,0.82700,0.79250,0.81418,0.75800,0.78509,0.79250
1138_train,0.92570,0.94900,0.89594,0.94221,0.91200,0.98600,0.94900,0.98488,0.91200,0.94704,0.94900
,,,,,,,,,,,
1062_test,0.76855,0.73150,0.45215,0.66416,0.78500,0.67800,0.73150,0.70912,0.78500,0.74514,0.73150
1062_train,0.86210,0.83950,0.67252,0.77757,0.87400,0.80500,0.83950,0.81759,0.87400,0.84485,0.83950
,,,,,,,,,,,
1096_test,0.76836,0.81200,0.61640,0.76738,0.74900,0.87500,0.81200,0.85698,0.74900,0.79936,0.81200
1096_train,0.95387,0.96500,0.92859,0.95680,0.94700,0.98300,0.96500,0.98237,0.94700,0.96436,0.96500
,,,,,,,,,,,
1584_test,0.76828,0.81400,0.62049,0.77059,0.74800,0.88000,0.81400,0.86175,0.74800,0.80086,0.81400
1584_train,0.90065,0.93200,0.86125,0.92290,0.88300,0.98100,0.93200,0.97894,0.88300,0.92850,0.93200
,,,,,,,,,,,
1480_test,0.76813,0.80900,0.61028,0.76276,0.75000,0.86800,0.80900,0.85034,0.75000,0.79702,0.80900
1480_train,0.95450,0.97150,0.94185,0.97100,0.94400,0.99900,0.97150,0.99894,0.94400,0.97069,0.97150
,,,,,,,,,,,
504_test,0.76785,0.76300,0.51643,0.69971,0.77000,0.75600,0.76300,0.75937,0.77000,0.76465,0.76300
504_train,0.96601,0.95650,0.91124,0.93038,0.97200,0.94100,0.95650,0.94277,0.97200,0.95716,0.95650
,,,,,,,,,,,
526_test,0.76775,0.78750,0.56642,0.73140,0.75900,0.81600,0.78750,0.80488,0.75900,0.78127,0.78750
526_train,0.95031,0.96550,0.92961,0.96061,0.94100,0.99000,0.96550,0.98948,0.94100,0.96463,0.96550
,,,,,,,,,,,
784_test,0.76775,0.79200,0.57560,0.73768,0.75700,0.82700,0.79200,0.81398,0.75700,0.78446,0.79200
784_train,0.97125,0.96850,0.93573,0.95178,0.97300,0.96400,0.96850,0.96432,0.97300,0.96864,0.96850
,,,,,,,,,,,
1628_test,0.76767,0.78950,0.57050,0.73420,0.75800,0.82100,0.78950,0.80896,0.75800,0.78265,0.78950
1628_train,0.98196,0.98500,0.96939,0.98010,0.98000,0.99000,0.98500,0.98990,0.98000,0.98492,0.98500
,,,,,,,,,,,
1220_test,0.76758,0.80500,0.60212,0.75679,0.75100,0.85900,0.80500,0.84193,0.75100,0.79387,0.80500
1220_train,0.91837,0.95000,0.89798,0.95000,0.90000,1.00000,0.95000,1.00000,0.90000,0.94737,0.95000
,,,,,,,,,,,
610_test,0.76752,0.78450,0.56029,0.72736,0.76000,0.80900,0.78450,0.79916,0.76000,0.77909,0.78450
610_train,0.98179,0.98300,0.96531,0.97573,0.98100,0.98500,0.98300,0.98494,0.98100,0.98297,0.98300
,,,,,,,,,,,
88_test,0.76734,0.81100,0.61436,0.76616,0.74800,0.87400,0.81100,0.85584,0.74800,0.79829,0.81100
88_train,0.87513,0.89950,0.79494,0.87229,0.86200,0.93700,0.89950,0.93189,0.86200,0.89558,0.89950
,,,,,,,,,,,
1090_test,0.76718,0.80600,0.60416,0.75845,0.75000,0.86200,0.80600,0.84459,0.75000,0.79449,0.80600
1090_train,0.97030,0.97550,0.95001,0.96776,0.96700,0.98400,0.97550,0.98372,0.96700,0.97529,0.97550
,,,,,,,,,,,
8_test,0.76712,0.79450,0.58070,0.74142,0.75500,0.83400,0.79450,0.81976,0.75500,0.78605,0.79450
8_train,0.98177,0.98450,0.96837,0.97912,0.98000,0.98900,0.98450,0.98890,0.98000,0.98443,0.98450
,,,,,,,,,,,
802_test,0.76706,0.77850,0.54805,0.71946,0.76200,0.79500,0.77850,0.78800,0.76200,0.77478,0.77850
802_train,0.98279,0.98400,0.96735,0.97720,0.98200,0.98600,0.98400,0.98594,0.98200,0.98397,0.98400
,,,,,,,,,,,
666_test,0.76698,0.78500,0.56131,0.72818,0.75900,0.81100,0.78500,0.80063,0.75900,0.77926,0.78500
666_train,0.97835,0.98200,0.96327,0.97615,0.97600,0.98800,0.98200,0.98785,0.97600,0.98189,0.98200
,,,,,,,,,,,
1248_test,0.76695,0.80300,0.59804,0.75397,0.75100,0.85500,0.80300,0.83817,0.75100,0.79219,0.80300
1248_train,0.96417,0.97400,0.94695,0.96910,0.95800,0.99000,0.97400,0.98967,0.95800,0.97358,0.97400
,,,,,,,,,,,
1154_test,0.76657,0.74300,0.47562,0.67679,0.77700,0.70900,0.74300,0.72753,0.77700,0.75145,0.74300
1154_train,0.94113,0.91650,0.82963,0.86902,0.95600,0.87700,0.91650,0.88601,0.95600,0.91967,0.91650
,,,,,,,,,,,
144_test,0.76642,0.79000,0.57152,0.73524,0.75600,0.82400,0.79000,0.81116,0.75600,0.78261,0.79000
144_train,0.86061,0.87700,0.74903,0.83811,0.85200,0.90200,0.87700,0.89684,0.85200,0.87385,0.87700
,,,,,,,,,,,
1028_test,0.76618,0.79600,0.58376,0.74386,0.75300,0.83900,0.79600,0.82385,0.75300,0.78683,0.79600
1028_train,0.97876,0.98150,0.96225,0.97470,0.97700,0.98600,0.98150,0.98587,0.97700,0.98142,0.98150
,,,,,,,,,,,
1682_test,0.76603,0.79100,0.57356,0.73675,0.75500,0.82700,0.79100,0.81358,0.75500,0.78320,0.79100
1682_train,0.97578,0.97700,0.95307,0.96694,0.97500,0.97900,0.97700,0.97892,0.97500,0.97695,0.97700
,,,,,,,,,,,
588_test,0.76596,0.78850,0.56846,0.73327,0.75600,0.82100,0.78850,0.80856,0.75600,0.78140,0.78850
588_train,0.97578,0.97700,0.95307,0.96694,0.97500,0.97900,0.97700,0.97892,0.97500,0.97695,0.97700
,,,,,,,,,,,
466_test,0.76594,0.79750,0.58682,0.74612,0.75200,0.84300,0.79750,0.82728,0.75200,0.78785,0.79750
466_train,0.93394,0.95900,0.91634,0.95850,0.91900,0.99900,0.95900,0.99891,0.91900,0.95729,0.95900
,,,,,,,,,,,
1694_test,0.76582,0.77900,0.54907,0.72042,0.76000,0.79800,0.77900,0.79002,0.76000,0.77472,0.77900
1694_train,0.96910,0.97400,0.94695,0.96533,0.96600,0.98200,0.97400,0.98171,0.96600,0.97379,0.97400
,,,,,,,,,,,
1500_test,0.76582,0.62050,0.22567,0.57048,0.83000,0.41100,0.62050,0.58492,0.83000,0.68623,0.62050
1500_train,0.81343,0.69200,0.37156,0.62311,0.87200,0.51200,0.69200,0.64118,0.87200,0.73898,0.69200
,,,,,,,,,,,
1058_test,0.76578,0.75850,0.50724,0.69470,0.76900,0.74800,0.75850,0.75318,0.76900,0.76101,0.75850
1058_train,0.87443,0.87150,0.73781,0.82253,0.87600,0.86700,0.87150,0.86819,0.87600,0.87208,0.87150
,,,,,,,,,,,
964_test,0.76577,0.80150,0.59498,0.75209,0.75000,0.85300,0.80150,0.83612,0.75000,0.79072,0.80150
964_train,0.94657,0.95900,0.91634,0.94896,0.93900,0.97900,0.95900,0.97813,0.93900,0.95816,0.95900
,,,,,,,,,,,
334_test,0.76568,0.73550,0.46031,0.66877,0.77900,0.69200,0.73550,0.71665,0.77900,0.74653,0.73550
334_train,0.93113,0.91450,0.82555,0.87041,0.94100,0.88800,0.91450,0.89364,0.94100,0.91671,0.91450
,,,,,,,,,,,
968_test,0.76565,0.78750,0.56642,0.73196,0.75600,0.81900,0.78750,0.80683,0.75600,0.78059,0.78750
968_train,0.97537,0.97750,0.95409,0.96836,0.97400,0.98100,0.97750,0.98087,0.97400,0.97742,0.97750
,,,,,,,,,,,
1626_test,0.76556,0.79400,0.57968,0.74116,0.75300,0.83500,0.79400,0.82026,0.75300,0.78519,0.79400
1626_train,0.97939,0.98000,0.95919,0.97086,0.97900,0.98100,0.98000,0.98096,0.97900,0.97998,0.98000
,,,,,,,,,,,
1684_test,0.76553,0.80750,0.60722,0.76132,0.74700,0.86800,0.80750,0.84983,0.74700,0.79510,0.80750
1684_train,0.95602,0.96250,0.92349,0.94974,0.95200,0.97300,0.96250,0.97242,0.95200,0.96210,0.96250
,,,,,,,,,,,
608_test,0.76551,0.77800,0.54703,0.71917,0.76000,0.79600,0.77800,0.78838,0.76000,0.77393,0.77800
608_train,0.98802,0.98500,0.96939,0.97540,0.99000,0.98000,0.98500,0.98020,0.99000,0.98507,0.98500
,,,,,,,,,,,
1506_test,0.76528,0.77950,0.55009,0.72121,0.75900,0.80000,0.77950,0.79145,0.75900,0.77489,0.77950
1506_train,0.98262,0.98050,0.96021,0.96953,0.98400,0.97700,0.98050,0.97716,0.98400,0.98057,0.98050
,,,,,,,,,,,
1122_test,0.76523,0.79750,0.58682,0.74633,0.75100,0.84400,0.79750,0.82800,0.75100,0.78762,0.79750
1122_train,0.96440,0.97300,0.94491,0.96667,0.95900,0.98700,0.97300,0.98663,0.95900,0.97262,0.97300
,,,,,,,,,,,
832_test,0.76511,0.81750,0.62763,0.77749,0.74200,0.89300,0.81750,0.87397,0.74200,0.80260,0.81750
832_train,0.92988,0.95500,0.90818,0.95253,0.91500,0.99500,0.95500,0.99457,0.91500,0.95312,0.95500
,,,,,,,,,,,
258_test,0.76498,0.80350,0.59906,0.75536,0.74800,0.85900,0.80350,0.84139,0.74800,0.79195,0.80350
258_train,0.88512,0.92000,0.83677,0.90776,0.86600,0.97400,0.92000,0.97085,0.86600,0.91543,0.92000
,,,,,,,,,,,
294_test,0.76494,0.75800,0.50622,0.69426,0.76800,0.74800,0.75800,0.75294,0.76800,0.76040,0.75800
294_train,0.78589,0.79000,0.57152,0.73012,0.78400,0.79600,0.79000,0.79352,0.78400,0.78873,0.79000
,,,,,,,,,,,
284_test,0.76484,0.70550,0.39910,0.63881,0.79100,0.62000,0.70550,0.67549,0.79100,0.72870,0.70550
284_train,0.85756,0.81650,0.62559,0.74729,0.87900,0.75400,0.81650,0.78133,0.87900,0.82729,0.81650
,,,,,,,,,,,
668_test,0.76479,0.78700,0.56539,0.73150,0.75500,0.81900,0.78700,0.80662,0.75500,0.77996,0.78700
668_train,0.98738,0.98950,0.97858,0.98605,0.98600,0.99300,0.98950,0.99295,0.98600,0.98946,0.98950
,,,,,,,,,,,
234_test,0.76472,0.75500,0.50010,0.69075,0.76900,0.74100,0.75500,0.74805,0.76900,0.75838,0.75500
234_train,0.96854,0.96150,0.92144,0.93894,0.97300,0.95000,0.96150,0.95112,0.97300,0.96194,0.96150
,,,,,,,,,,,
252_test,0.76460,0.80000,0.59192,0.75022,0.74900,0.85100,0.80000,0.83408,0.74900,0.78925,0.80000
252_train,0.97894,0.98350,0.96633,0.97908,0.97600,0.99100,0.98350,0.99086,0.97600,0.98338,0.98350
,,,,,,,,,,,
864_test,0.76450,0.80650,0.60518,0.76012,0.74600,0.86700,0.80650,0.84869,0.74600,0.79404,0.80650
864_train,0.87133,0.89250,0.78066,0.86102,0.86000,0.92500,0.89250,0.91979,0.86000,0.88889,0.89250
,,,,,,,,,,,
1566_test,0.76440,0.78800,0.56744,0.73300,0.75400,0.82200,0.78800,0.80901,0.75400,0.78054,0.78800
1566_train,0.97133,0.97500,0.94899,0.96587,0.96900,0.98100,0.97500,0.98077,0.96900,0.97485,0.97500
,,,,,,,,,,,
1126_test,0.76432,0.78550,0.56233,0.72956,0.75500,0.81600,0.78550,0.80405,0.75500,0.77875,0.78550
1126_train,0.96687,0.97300,0.94491,0.96479,0.96300,0.98300,0.97300,0.98265,0.96300,0.97273,0.97300
,,,,,,,,,,,
722_test,0.76409,0.78700,0.56539,0.73169,0.75400,0.82000,0.78700,0.80728,0.75400,0.77973,0.78700
722_train,0.99000,0.99000,0.97960,0.98510,0.99000,0.99000,0.99000,0.99000,0.99000,0.99000,0.99000
,,,,,,,,,,,
460_test,0.76404,0.80050,0.59294,0.75114,0.74800,0.85300,0.80050,0.83575,0.74800,0.78945,0.80050
460_train,0.95373,0.96950,0.93777,0.96703,0.94400,0.99500,0.96950,0.99473,0.94400,0.96870,0.96950
,,,,,,,,,,,
1400_test,0.76400,0.81400,0.62049,0.77218,0.74200,0.88600,0.81400,0.86682,0.74200,0.79957,0.81400
1400_train,0.91048,0.94450,0.88676,0.94350,0.89100,0.99800,0.94450,0.99776,0.89100,0.94136,0.94450
,,,,,,,,,,,
584_test,0.76385,0.81350,0.61947,0.77143,0.74200,0.88500,0.81350,0.86581,0.74200,0.79914,0.81350
584_train,0.89998,0.93550,0.86839,0.93109,0.88000,0.99100,0.93550,0.98988,0.88000,0.93171,0.93550
,,,,,,,,,,,
1424_test,0.76378,0.78600,0.56335,0.73039,0.75400,0.81800,0.78600,0.80556,0.75400,0.77893,0.78600
1424_train,0.95976,0.96900,0.93675,0.96126,0.95400,0.98400,0.96900,0.98351,0.95400,0.96853,0.96900
,,,,,,,,,,,
196_test,0.76359,0.79450,0.58070,0.74245,0.75000,0.83900,0.79450,0.82327,0.75000,0.78493,0.79450
196_train,0.96409,0.96900,0.93675,0.95804,0.96100,0.97700,0.96900,0.97663,0.96100,0.96875,0.96900
,,,,,,,,,,,
960_test,0.76346,0.46200,-0.09774,0.48177,0.89600,0.02800,0.46200,0.47966,0.89600,0.62483,0.46200
960_train,0.76739,0.46800,-0.08549,0.48455,0.90000,0.03600,0.46800,0.48283,0.90000,0.62849,0.46800
,,,,,,,,,,,
782_test,0.76333,0.78000,0.55111,0.72235,0.75600,0.80400,0.78000,0.79412,0.75600,0.77459,0.78000
782_train,0.98300,0.98300,0.96531,0.97479,0.98300,0.98300,0.98300,0.98300,0.98300,0.98300,0.98300
,,,,,,,,,,,
1338_test,0.76318,0.80000,0.59192,0.75067,0.74700,0.85300,0.80000,0.83557,0.74700,0.78881,0.80000
1338_train,0.94685,0.96300,0.92451,0.95763,0.93700,0.98900,0.96300,0.98840,0.93700,0.96201,0.96300
,,,,,,,,,,,
1362_test,0.76308,0.80650,0.60518,0.76061,0.74400,0.86900,0.80650,0.85029,0.74400,0.79360,0.80650
1362_train,0.90127,0.93900,0.87554,0.93800,0.88000,0.99800,0.93900,0.99773,0.88000,0.93518,0.93900
,,,,,,,,,,,
1064_test,0.76307,0.67900,0.34503,0.61530,0.80000,0.55800,0.67900,0.64412,0.80000,0.71365,0.67900
1064_train,0.87622,0.80250,0.59702,0.72583,0.91600,0.68900,0.80250,0.74654,0.91600,0.82263,0.80250
,,,,,,,,,,,
1178_test,0.76296,0.75150,0.49296,0.68698,0.76800,0.73500,0.75150,0.74347,0.76800,0.75553,0.75150
1178_train,0.89488,0.88750,0.77046,0.84053,0.89900,0.87600,0.88750,0.87879,0.89900,0.88878,0.88750
,,,,,,,,,,,
562_test,0.76290,0.79000,0.57152,0.73621,0.75100,0.82900,0.79000,0.81453,0.75100,0.78148,0.79000
562_train,0.86868,0.90000,0.79596,0.87699,0.85200,0.94800,0.90000,0.94248,0.85200,0.89496,0.90000
,,,,,,,,,,,
182_test,0.76280,0.79650,0.58478,0.74561,0.74800,0.84500,0.79650,0.82835,0.74800,0.78613,0.79650
182_train,0.96904,0.97700,0.95307,0.97210,0.96400,0.99000,0.97700,0.98973,0.96400,0.97670,0.97700
,,,,,,,,,,,
1102_test,0.76275,0.78950,0.57050,0.73555,0.75100,0.82800,0.78950,0.81365,0.75100,0.78107,0.78950
1102_train,0.95925,0.97250,0.94389,0.96954,0.95100,0.99400,0.97250,0.99373,0.95100,0.97190,0.97250
,,,,,,,,,,,
790_test,0.76275,0.78950,0.57050,0.73555,0.75100,0.82800,0.78950,0.81365,0.75100,0.78107,0.78950
790_train,0.97941,0.97850,0.95613,0.96753,0.98000,0.97700,0.97850,0.97707,0.98000,0.97853,0.97850
,,,,,,,,,,,
838_test,0.76240,0.77700,0.54499,0.71859,0.75600,0.79800,0.77700,0.78914,0.75600,0.77222,0.77700
838_train,0.98420,0.98450,0.96837,0.97723,0.98400,0.98500,0.98450,0.98498,0.98400,0.98449,0.98450
,,,,,,,,,,,
1698_test,0.76239,0.78150,0.55417,0.72460,0.75400,0.80900,0.78150,0.79788,0.75400,0.77532,0.78150
1698_train,0.97904,0.97600,0.95103,0.96233,0.98100,0.97100,0.97600,0.97129,0.98100,0.97612,0.97600
,,,,,,,,,,,
352_test,0.76229,0.63300,0.25117,0.57939,0.81900,0.44700,0.63300,0.59694,0.81900,0.69056,0.63300
352_train,0.87556,0.76900,0.52867,0.68899,0.93300,0.60500,0.76900,0.70256,0.93300,0.80155,0.76900
,,,,,,,,,,,
846_test,0.76226,0.79250,0.57662,0.73996,0.74900,0.83600,0.79250,0.82037,0.74900,0.78306,0.79250
846_train,0.98059,0.98150,0.96225,0.97329,0.98000,0.98300,0.98150,0.98295,0.98000,0.98147,0.98150
,,,,,,,,,,,
946_test,0.76221,0.67150,0.32973,0.60907,0.80200,0.54100,0.67150,0.63600,0.80200,0.70942,0.67150
946_train,0.90926,0.82750,0.64803,0.74908,0.95600,0.69900,0.82750,0.76054,0.95600,0.84714,0.82750
,,,,,,,,,,,
442_test,0.76211,0.79200,0.57560,0.73929,0.74900,0.83500,0.79200,0.81947,0.74900,0.78265,0.79200
442_train,0.95416,0.96900,0.93675,0.96555,0.94500,0.99300,0.96900,0.99265,0.94500,0.96824,0.96900
,,,,,,,,,,,
1368_test,0.76197,0.78700,0.56539,0.73226,0.75100,0.82300,0.78700,0.80927,0.75100,0.77905,0.78700
