model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_875,0.19805,0.14050,-0.75372,0.43513,0.20300,0.07800,0.8202004355769004,0.14050,0.18044,0.20300,0.19106,0.14050
model_445,0.19760,0.57750,0.13793,0.57307,0.16500,0.99000,nan,0.57750,0.94286,0.16500,0.28085,0.57750
model_269,0.19752,0.15700,-0.72006,0.43663,0.20100,0.11300,0.8449099985758464,0.15700,0.18474,0.20100,0.19253,0.15700
model_697,0.19749,0.55300,0.08794,0.53882,0.16700,0.93900,nan,0.55300,0.73246,0.16700,0.27199,0.55300
model_879,0.19698,0.30200,-0.42420,0.45178,0.18800,0.41600,0.8271181583404541,0.30200,0.24352,0.18800,0.21219,0.30200
model_1255,0.19494,0.51350,0.00735,0.50734,0.16800,0.85900,nan,0.51350,0.54369,0.16800,0.25668,0.51350
model_1347,0.18750,0.46500,-0.09161,0.48556,0.16500,0.76500,nan,0.46500,0.41250,0.16500,0.23571,0.46500
model_997,0.17453,0.56800,0.11855,0.56403,0.14500,0.99100,nan,0.56800,0.94156,0.14500,0.25130,0.56800
model_1067,0.17374,0.19700,-0.63844,0.44514,0.17200,0.22200,0.8817374703185311,0.19700,0.18105,0.17200,0.17641,0.19700
model_897,0.17257,0.47700,-0.06713,0.49003,0.15000,0.80400,nan,0.47700,0.43353,0.15000,0.22288,0.47700
model_1523,0.16923,0.50300,-0.01408,0.50153,0.14500,0.86100,nan,0.50300,0.51056,0.14500,0.22586,0.50300
model_1761,0.16569,0.26000,-0.50990,0.45218,0.15900,0.36100,nan,0.26000,0.19925,0.15900,0.17686,0.26000
model_27,0.15339,0.52650,0.03387,0.51668,0.12900,0.92400,nan,0.52650,0.62927,0.12900,0.21411,0.52650
model_1615,0.14538,0.31350,-0.40073,0.46084,0.13500,0.49200,nan,0.31350,0.20995,0.13500,0.16433,0.31350
model_417,0.14401,0.45500,-0.11202,0.48346,0.12500,0.78500,nan,0.45500,0.36765,0.12500,0.18657,0.45500
model_89,0.14303,0.20950,-0.61294,0.45299,0.13900,0.28000,0.8103391155600548,0.20950,0.16182,0.13900,0.14954,0.20950
model_1547,0.13958,0.52150,0.02367,0.51317,0.11700,0.92600,nan,0.52150,0.61257,0.11700,0.19647,0.52150
model_329,0.13504,0.52100,0.02265,0.51290,0.11300,0.92900,nan,0.52100,0.61413,0.11300,0.19088,0.52100
model_385,0.13365,0.51700,0.01449,0.51002,0.11200,0.92200,nan,0.51700,0.58947,0.11200,0.18824,0.51700
model_1355,0.13117,0.36900,-0.28749,0.46896,0.11800,0.62000,nan,0.36900,0.23695,0.11800,0.15754,0.36900
model_515,0.12794,0.40500,-0.21404,0.47419,0.11300,0.69700,nan,0.40500,0.27163,0.11300,0.15960,0.40500
model_1515,0.12573,0.47950,-0.06203,0.49140,0.10700,0.85200,nan,0.47950,0.41961,0.10700,0.17052,0.47950
model_619,0.12239,0.49900,-0.02224,0.49950,0.10300,0.89500,nan,0.49900,0.49519,0.10300,0.17053,0.49900
model_1319,0.12151,0.52300,0.02673,0.51489,0.10100,0.94500,nan,0.52300,0.64744,0.10100,0.17474,0.52300
model_45,0.10901,0.52600,0.03285,0.51828,0.09000,0.96200,nan,0.52600,0.70312,0.09000,0.15957,0.52600
model_1497,0.10405,0.40450,-0.21506,0.47670,0.09100,0.71800,nan,0.40450,0.24397,0.09100,0.13256,0.40450
model_711,0.10104,0.33950,-0.34768,0.47096,0.09100,0.58800,nan,0.33950,0.18091,0.09100,0.12109,0.33950
model_985,0.08140,0.47950,-0.06203,0.49212,0.06800,0.89100,nan,0.47950,0.38418,0.06800,0.11555,0.47950
model_1517,0.08061,0.39900,-0.22628,0.47933,0.07000,0.72800,nan,0.39900,0.20468,0.07000,0.10432,0.39900
model_933,0.07367,0.42500,-0.17323,0.48288,0.06300,0.78700,nan,0.42500,0.22826,0.06300,0.09875,0.42500
model_641,0.07151,0.42850,-0.16609,0.48354,0.06100,0.79600,nan,0.42850,0.23019,0.06100,0.09644,0.42850
model_981,0.07004,0.52250,0.02571,0.51859,0.05700,0.98800,nan,0.52250,0.82609,0.05700,0.10664,0.52250
model_1439,0.06323,0.45750,-0.10692,0.48821,0.05300,0.86200,nan,0.45750,0.27749,0.05300,0.08900,0.45750
model_55,0.06287,0.52300,0.02673,0.52095,0.05100,0.99500,nan,0.52300,0.91071,0.05100,0.09659,0.52300
model_1369,0.05860,0.45850,-0.10488,0.48877,0.04900,0.86800,nan,0.45850,0.27072,0.04900,0.08298,0.45850
model_327,0.05511,0.50350,-0.01306,0.50190,0.04500,0.96200,nan,0.50350,0.54217,0.04500,0.08310,0.50350
model_1539,0.05211,0.43300,-0.15691,0.48672,0.04400,0.82200,nan,0.43300,0.19820,0.04400,0.07201,0.43300
model_1617,0.05195,0.52100,0.02265,0.52100,0.04200,1.00000,nan,0.52100,1.00000,0.04200,0.08061,0.52100
model_1545,0.04453,0.51500,0.01041,0.51286,0.03600,0.99400,nan,0.51500,0.85714,0.03600,0.06910,0.51500
model_469,0.04188,0.50450,-0.01102,0.50259,0.03400,0.97500,nan,0.50450,0.57627,0.03400,0.06421,0.50450
model_1585,0.03233,0.43900,-0.14466,0.49064,0.02700,0.85100,nan,0.43900,0.15341,0.02700,0.04592,0.43900
model_1491,0.03093,0.50450,-0.01102,0.50274,0.02500,0.98400,nan,0.50450,0.60976,0.02500,0.04803,0.50450
model_391,0.02586,0.49050,-0.03958,0.49673,0.02100,0.96000,nan,0.49050,0.34426,0.02100,0.03959,0.49050
model_1553,0.02113,0.50600,-0.00796,0.50464,0.01700,0.99500,nan,0.50600,0.77273,0.01700,0.03327,0.50600
model_1607,0.01992,0.50750,-0.00490,0.50706,0.01600,0.99900,nan,0.50750,0.94118,0.01600,0.03147,0.50750
model_1007,0.01986,0.50150,-0.01714,0.50083,0.01600,0.98700,nan,0.50150,0.55172,0.01600,0.03110,0.50150
model_1549,0.01493,0.50200,-0.01612,0.50120,0.01200,0.99200,nan,0.50200,0.60000,0.01200,0.02353,0.50200
model_955,0.01490,0.49850,-0.02326,0.49933,0.01200,0.98500,nan,0.49850,0.44444,0.01200,0.02337,0.49850
model_1529,0.01121,0.50100,-0.01816,0.50056,0.00900,0.99300,nan,0.50100,0.56250,0.00900,0.01772,0.50100
model_33,0.01119,0.49750,-0.02530,0.49902,0.00900,0.98600,nan,0.49750,0.39130,0.00900,0.01760,0.49750
model_119,0.00747,0.49800,-0.02428,0.49925,0.00600,0.99000,nan,0.49800,0.37500,0.00600,0.01181,0.49800
model_1535,0.00623,0.49950,-0.02122,0.49977,0.00500,0.99400,nan,0.49950,0.45455,0.00500,0.00989,0.49950
model_719,0.00250,0.49950,-0.02122,0.49980,0.00200,0.99700,nan,0.49950,0.40000,0.00200,0.00398,0.49950
model_1537,0.00125,0.49700,-0.02632,0.49962,0.00100,0.99300,nan,0.49700,0.12500,0.00100,0.00198,0.49700
model_995,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_95,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1613,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_117,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_29,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_113,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_115,0.00000,0.49650,-0.02734,0.50000,0.00000,0.99300,nan,0.49650,0.00000,0.00000,0.00000,0.49650
model_1589,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_631,0.00000,0.49900,-0.02224,0.50000,0.00000,0.99800,nan,0.49900,0.00000,0.00000,0.00000,0.49900
model_1611,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1619,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1593,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1015,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1587,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
