model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
304_train,0.97094,0.97400,0.94695,0.96395,0.96900,0.97900,0.97400,0.97879,0.96900,0.97387,0.97400
,,,,,,,,,,,
1378_test,0.81623,0.76100,0.51234,0.68902,0.84300,0.67900,0.76100,0.72423,0.84300,0.77911,0.76100
1378_train,0.92693,0.88100,0.75719,0.81717,0.95400,0.80800,0.88100,0.83246,0.95400,0.88910,0.88100
,,,,,,,,,,,
124_test,0.81612,0.82050,0.63375,0.76432,0.81400,0.82700,0.82050,0.82472,0.81400,0.81933,0.82050
124_train,0.97878,0.98000,0.95919,0.97133,0.97800,0.98200,0.98000,0.98193,0.97800,0.97996,0.98000
,,,,,,,,,,,
1426_test,0.81597,0.78700,0.56539,0.71935,0.83000,0.74400,0.78700,0.76427,0.83000,0.79578,0.78700
1426_train,0.96981,0.96950,0.93777,0.95496,0.97000,0.96900,0.96950,0.96903,0.97000,0.96952,0.96950
,,,,,,,,,,,
1322_test,0.81594,0.82200,0.63681,0.76658,0.81300,0.83100,0.82200,0.82790,0.81300,0.82038,0.82200
1322_train,0.94146,0.95050,0.89900,0.93426,0.93600,0.96500,0.95050,0.96395,0.93600,0.94977,0.95050
,,,,,,,,,,,
1090_test,0.81561,0.82100,0.63477,0.76522,0.81300,0.82900,0.82100,0.82622,0.81300,0.81956,0.82100
1090_train,0.98900,0.98900,0.97756,0.98362,0.98900,0.98900,0.98900,0.98900,0.98900,0.98900,0.98900
,,,,,,,,,,,
532_test,0.81514,0.81750,0.62763,0.76027,0.81400,0.82100,0.81750,0.81974,0.81400,0.81686,0.81750
532_train,0.87156,0.86700,0.72863,0.81633,0.87400,0.86000,0.86700,0.86193,0.87400,0.86792,0.86700
,,,,,,,,,,,
738_test,0.81499,0.80050,0.59294,0.73683,0.82200,0.77900,0.80050,0.78811,0.82200,0.80470,0.80050
738_train,0.89101,0.88200,0.75923,0.83295,0.89600,0.86800,0.88200,0.87160,0.89600,0.88363,0.88200
,,,,,,,,,,,
1094_test,0.81484,0.82900,0.65109,0.77749,0.80800,0.85000,0.82900,0.84342,0.80800,0.82533,0.82900
1094_train,0.98495,0.98950,0.97858,0.98801,0.98200,0.99700,0.98950,0.99695,0.98200,0.98942,0.98950
,,,,,,,,,,,
1694_test,0.81470,0.82650,0.64599,0.77372,0.80900,0.84400,0.82650,0.83834,0.80900,0.82341,0.82650
1694_train,0.97534,0.97900,0.95715,0.97173,0.97300,0.98500,0.97900,0.98482,0.97300,0.97887,0.97900
,,,,,,,,,,,
594_test,0.81435,0.72400,0.43685,0.65157,0.85800,0.59000,0.72400,0.67666,0.85800,0.75661,0.72400
594_train,0.92128,0.85150,0.69700,0.77694,0.96200,0.74100,0.85150,0.78788,0.96200,0.86628,0.85150
,,,,,,,,,,,
132_test,0.81428,0.81900,0.63069,0.76271,0.81200,0.82600,0.81900,0.82353,0.81200,0.81772,0.81900
132_train,0.97356,0.97600,0.95103,0.96640,0.97200,0.98000,0.97600,0.97984,0.97200,0.97590,0.97600
,,,,,,,,,,,
1444_test,0.81419,0.82700,0.64701,0.77465,0.80800,0.84600,0.82700,0.83992,0.80800,0.82365,0.82700
1444_train,0.96467,0.97050,0.93981,0.96091,0.96100,0.98000,0.97050,0.97961,0.96100,0.97022,0.97050
,,,,,,,,,,,
1738_test,0.81407,0.83700,0.66741,0.79036,0.80300,0.87100,0.83700,0.86159,0.80300,0.83126,0.83700
1738_train,0.93680,0.95650,0.91124,0.95065,0.92500,0.98800,0.95650,0.98719,0.92500,0.95509,0.95650
,,,,,,,,,,,
46_test,0.81404,0.66500,0.31647,0.60138,0.88600,0.44400,0.66500,0.61442,0.88600,0.72563,0.66500
46_train,0.88296,0.76750,0.52561,0.68648,0.94600,0.58900,0.76750,0.69713,0.94600,0.80272,0.76750
,,,,,,,,,,,
438_test,0.81375,0.79250,0.57662,0.72674,0.82400,0.76100,0.79250,0.77516,0.82400,0.79884,0.79250
438_train,0.98241,0.96450,0.92757,0.93599,0.99400,0.93500,0.96450,0.93862,0.99400,0.96552,0.96450
,,,,,,,,,,,
364_test,0.81358,0.82100,0.63477,0.76586,0.81000,0.83200,0.82100,0.82822,0.81000,0.81901,0.82100
364_train,0.96955,0.97200,0.94287,0.96058,0.96800,0.97600,0.97200,0.97581,0.96800,0.97189,0.97200
,,,,,,,,,,,
670_test,0.81354,0.81050,0.61334,0.75080,0.81500,0.80600,0.81050,0.80773,0.81500,0.81135,0.81050
670_train,0.99400,0.99400,0.98776,0.99104,0.99400,0.99400,0.99400,0.99400,0.99400,0.99400,0.99400
,,,,,,,,,,,
370_test,0.81346,0.83100,0.65517,0.78107,0.80500,0.85700,0.83100,0.84916,0.80500,0.82649,0.83100
370_train,0.95243,0.95800,0.91430,0.94261,0.94900,0.96700,0.95800,0.96640,0.94900,0.95762,0.95800
,,,,,,,,,,,
790_test,0.81336,0.83900,0.67150,0.79387,0.80100,0.87700,0.83900,0.86688,0.80100,0.83264,0.83900
790_train,0.97183,0.98100,0.96123,0.97902,0.96600,0.99600,0.98100,0.99588,0.96600,0.98071,0.98100
,,,,,,,,,,,
808_test,0.81334,0.84100,0.67558,0.79717,0.80000,0.88200,0.84100,0.87146,0.80000,0.83420,0.84100
808_train,0.89227,0.92700,0.85105,0.91790,0.87300,0.98100,0.92700,0.97870,0.87300,0.92283,0.92700
,,,,,,,,,,,
518_test,0.81333,0.79950,0.59090,0.73592,0.82000,0.77900,0.79950,0.78770,0.82000,0.80353,0.79950
518_train,0.98084,0.97750,0.95409,0.96428,0.98300,0.97200,0.97750,0.97230,0.98300,0.97762,0.97750
,,,,,,,,,,,
1142_test,0.81318,0.82600,0.64497,0.77347,0.80700,0.84500,0.82600,0.83888,0.80700,0.82263,0.82600
1142_train,0.98597,0.98900,0.97756,0.98604,0.98400,0.99400,0.98900,0.99394,0.98400,0.98894,0.98900
,,,,,,,,,,,
484_test,0.81284,0.81250,0.61743,0.75381,0.81300,0.81200,0.81250,0.81219,0.81300,0.81259,0.81250
484_train,0.96961,0.96900,0.93675,0.95402,0.97000,0.96800,0.96900,0.96806,0.97000,0.96903,0.96900
,,,,,,,,,,,
1446_test,0.81222,0.82100,0.63477,0.76629,0.80800,0.83400,0.82100,0.82957,0.80800,0.81864,0.82100
1446_train,0.94070,0.94850,0.89492,0.93056,0.93600,0.96100,0.94850,0.96000,0.93600,0.94785,0.94850
,,,,,,,,,,,
1306_test,0.81210,0.80400,0.60008,0.74225,0.81600,0.79200,0.80400,0.79688,0.81600,0.80632,0.80400
1306_train,0.98563,0.98200,0.96327,0.97057,0.98800,0.97600,0.98200,0.97628,0.98800,0.98211,0.98200
,,,,,,,,,,,
1414_test,0.81197,0.61650,0.21751,0.56685,0.90600,0.32700,0.61650,0.57378,0.90600,0.70260,0.61650
1414_train,0.84911,0.66850,0.32361,0.60260,0.94200,0.39500,0.66850,0.60892,0.94200,0.73969,0.66850
,,,,,,,,,,,
1704_test,0.81174,0.83200,0.65721,0.78326,0.80200,0.86200,0.83200,0.85319,0.80200,0.82680,0.83200
1704_train,0.96138,0.97000,0.93879,0.96226,0.95600,0.98400,0.97000,0.98354,0.95600,0.96957,0.97000
,,,,,,,,,,,
224_test,0.81147,0.82700,0.64701,0.77558,0.80400,0.85000,0.82700,0.84277,0.80400,0.82293,0.82700
224_train,0.98377,0.98650,0.97245,0.98208,0.98200,0.99100,0.98650,0.99092,0.98200,0.98644,0.98650
,,,,,,,,,,,
728_test,0.81114,0.81350,0.61947,0.75573,0.81000,0.81700,0.81350,0.81571,0.81000,0.81284,0.81350
728_train,0.98239,0.98300,0.96531,0.97526,0.98200,0.98400,0.98300,0.98397,0.98200,0.98298,0.98300
,,,,,,,,,,,
366_test,0.81114,0.82600,0.64497,0.77417,0.80400,0.84800,0.82600,0.84100,0.80400,0.82209,0.82600
366_train,0.96084,0.96700,0.93267,0.95604,0.95700,0.97700,0.96700,0.97653,0.95700,0.96667,0.96700
,,,,,,,,,,,
10_test,0.81111,0.81550,0.62355,0.75860,0.80900,0.82200,0.81550,0.81966,0.80900,0.81429,0.81550
10_train,0.98638,0.98850,0.97654,0.98456,0.98500,0.99200,0.98850,0.99194,0.98500,0.98846,0.98850
,,,,,,,,,,,
1428_test,0.81103,0.80900,0.61028,0.74941,0.81200,0.80600,0.80900,0.80716,0.81200,0.80957,0.80900
1428_train,0.99187,0.97950,0.95817,0.96061,1.00000,0.95900,0.97950,0.96061,1.00000,0.97991,0.97950
,,,,,,,,,,,
508_test,0.81101,0.64650,0.27872,0.58768,0.89000,0.40300,0.64650,0.59852,0.89000,0.71572,0.64650
508_train,0.80339,0.62050,0.22567,0.56968,0.89000,0.35100,0.62050,0.57830,0.89000,0.70106,0.62050
,,,,,,,,,,,
548_test,0.81073,0.83100,0.65517,0.78205,0.80100,0.86100,0.83100,0.85213,0.80100,0.82577,0.83100
548_train,0.94687,0.95650,0.91124,0.94331,0.94100,0.97200,0.95650,0.97110,0.94100,0.95582,0.95650
,,,,,,,,,,,
378_test,0.81052,0.78450,0.56029,0.71740,0.82300,0.74600,0.78450,0.76416,0.82300,0.79249,0.78450
378_train,0.98211,0.97300,0.94491,0.95371,0.98800,0.95800,0.97300,0.95922,0.98800,0.97340,0.97300
,,,,,,,,,,,
812_test,0.81051,0.82200,0.63681,0.76833,0.80500,0.83900,0.82200,0.83333,0.80500,0.81892,0.82200
812_train,0.92912,0.95300,0.90410,0.94859,0.91500,0.99100,0.95300,0.99026,0.91500,0.95114,0.95300
,,,,,,,,,,,
1300_test,0.81038,0.81950,0.63171,0.76466,0.80600,0.83300,0.81950,0.82837,0.80600,0.81703,0.81950
1300_train,0.97139,0.97200,0.94287,0.95923,0.97100,0.97300,0.97200,0.97295,0.97100,0.97197,0.97200
,,,,,,,,,,,
318_test,0.81029,0.82550,0.64395,0.77369,0.80300,0.84800,0.82550,0.84084,0.80300,0.82148,0.82550
318_train,0.95219,0.96550,0.92961,0.95918,0.94400,0.98700,0.96550,0.98642,0.94400,0.96474,0.96550
,,,,,,,,,,,
472_test,0.81024,0.73150,0.45215,0.65921,0.84800,0.61500,0.73150,0.68775,0.84800,0.75952,0.73150
472_train,0.83768,0.77950,0.55009,0.70624,0.86700,0.69200,0.77950,0.73787,0.86700,0.79724,0.77950
,,,,,,,,,,,
1228_test,0.80992,0.70750,0.40318,0.63679,0.85900,0.55600,0.70750,0.65925,0.85900,0.74598,0.70750
1228_train,0.89242,0.79950,0.59090,0.71934,0.94400,0.65500,0.79950,0.73235,0.94400,0.82481,0.79950
,,,,,,,,,,,
618_test,0.80979,0.65700,0.30014,0.59548,0.88300,0.43100,0.65700,0.60813,0.88300,0.72023,0.65700
618_train,0.90589,0.82650,0.64599,0.74860,0.95100,0.70200,0.82650,0.76141,0.95100,0.84571,0.82650
,,,,,,,,,,,
1270_test,0.80964,0.82350,0.63987,0.77088,0.80300,0.84400,0.82350,0.83733,0.80300,0.81981,0.82350
1270_train,0.95056,0.95800,0.91430,0.94392,0.94600,0.97000,0.95800,0.96926,0.94600,0.95749,0.95800
,,,,,,,,,,,
1208_test,0.80964,0.82350,0.63987,0.77088,0.80300,0.84400,0.82350,0.83733,0.80300,0.81981,0.82350
1208_train,0.93536,0.94600,0.88982,0.92892,0.92900,0.96300,0.94600,0.96170,0.92900,0.94507,0.94600
,,,,,,,,,,,
546_test,0.80964,0.82350,0.63987,0.77088,0.80300,0.84400,0.82350,0.83733,0.80300,0.81981,0.82350
546_train,0.95181,0.95800,0.91430,0.94304,0.94800,0.96800,0.95800,0.96735,0.94800,0.95758,0.95800
,,,,,,,,,,,
1702_test,0.80962,0.81300,0.61845,0.75546,0.80800,0.81800,0.81300,0.81616,0.80800,0.81206,0.81300
1702_train,0.97937,0.98150,0.96225,0.97423,0.97800,0.98500,0.98150,0.98489,0.97800,0.98144,0.98150
,,,,,,,,,,,
796_test,0.80955,0.82950,0.65211,0.78013,0.80000,0.85900,0.82950,0.85016,0.80000,0.82432,0.82950
796_train,0.96521,0.97350,0.94593,0.96717,0.96000,0.98700,0.97350,0.98664,0.96000,0.97314,0.97350
,,,,,,,,,,,
330_test,0.80949,0.73950,0.46848,0.66727,0.84300,0.63600,0.73950,0.69843,0.84300,0.76393,0.73950
330_train,0.91389,0.84600,0.68578,0.77161,0.95300,0.73900,0.84600,0.78501,0.95300,0.86089,0.84600
,,,,,,,,,,,
886_test,0.80943,0.77900,0.54907,0.71091,0.82400,0.73400,0.77900,0.75596,0.82400,0.78852,0.77900
886_train,0.90040,0.89400,0.78372,0.84919,0.90400,0.88400,0.89400,0.88627,0.90400,0.89505,0.89400
,,,,,,,,,,,
1298_test,0.80926,0.79100,0.57356,0.72584,0.81800,0.76400,0.79100,0.77609,0.81800,0.79649,0.79100
1298_train,0.96586,0.97200,0.94287,0.96333,0.96200,0.98200,0.97200,0.98163,0.96200,0.97172,0.97200
,,,,,,,,,,,
562_test,0.80917,0.79700,0.58580,0.73364,0.81500,0.77900,0.79700,0.78668,0.81500,0.80059,0.79700
562_train,0.98382,0.98200,0.96327,0.97194,0.98500,0.97900,0.98200,0.97913,0.98500,0.98205,0.98200
,,,,,,,,,,,
306_test,0.80915,0.82200,0.63681,0.76878,0.80300,0.84100,0.82200,0.83472,0.80300,0.81855,0.82200
306_train,0.95444,0.96000,0.91838,0.94548,0.95100,0.96900,0.96000,0.96843,0.95100,0.95964,0.96000
,,,,,,,,,,,
1404_test,0.80897,0.78800,0.56744,0.72210,0.81900,0.75700,0.78800,0.77119,0.81900,0.79437,0.78800
1404_train,0.97951,0.97100,0.94083,0.95130,0.98500,0.95700,0.97100,0.95817,0.98500,0.97140,0.97100
,,,,,,,,,,,
482_test,0.80893,0.82550,0.64395,0.77416,0.80100,0.85000,0.82550,0.84227,0.80100,0.82112,0.82550
482_train,0.94342,0.95400,0.90614,0.94037,0.93700,0.97100,0.95400,0.96998,0.93700,0.95320,0.95400
,,,,,,,,,,,
468_test,0.80866,0.79750,0.58682,0.73443,0.81400,0.78100,0.79750,0.78800,0.81400,0.80079,0.79750
468_train,0.98390,0.97450,0.94797,0.95563,0.99000,0.95900,0.97450,0.96023,0.99000,0.97489,0.97450
,,,,,,,,,,,
676_test,0.80837,0.79450,0.58070,0.73056,0.81500,0.77400,0.79450,0.78290,0.81500,0.79863,0.79450
676_train,0.93098,0.93600,0.86941,0.91119,0.92800,0.94400,0.93600,0.94309,0.92800,0.93548,0.93600
,,,,,,,,,,,
202_test,0.80815,0.83150,0.65619,0.78379,0.79700,0.86600,0.83150,0.85607,0.79700,0.82548,0.83150
202_train,0.97933,0.98450,0.96837,0.98105,0.97600,0.99300,0.98450,0.99288,0.97600,0.98437,0.98450
,,,,,,,,,,,
422_test,0.80808,0.82500,0.64293,0.77368,0.80000,0.85000,0.82500,0.84211,0.80000,0.82051,0.82500
422_train,0.94605,0.95600,0.91022,0.94281,0.94000,0.97200,0.95600,0.97107,0.94000,0.95528,0.95600
,,,,,,,,,,,
426_test,0.80792,0.82450,0.64191,0.77298,0.80000,0.84900,0.82450,0.84122,0.80000,0.82009,0.82450
426_train,0.95037,0.95750,0.91328,0.94298,0.94600,0.96900,0.95750,0.96827,0.94600,0.95701,0.95750
,,,,,,,,,,,
544_test,0.80791,0.81400,0.62049,0.75740,0.80500,0.82300,0.81400,0.81976,0.80500,0.81231,0.81400
544_train,0.97239,0.97300,0.94491,0.96068,0.97200,0.97400,0.97300,0.97395,0.97200,0.97297,0.97300
,,,,,,,,,,,
430_test,0.80775,0.82400,0.64089,0.77227,0.80000,0.84800,0.82400,0.84034,0.80000,0.81967,0.82400
430_train,0.95080,0.95700,0.91226,0.94161,0.94700,0.96700,0.95700,0.96633,0.94700,0.95657,0.95700
,,,,,,,,,,,
1628_test,0.80762,0.81100,0.61436,0.75320,0.80600,0.81600,0.81100,0.81414,0.80600,0.81005,0.81100
1628_train,0.98059,0.98150,0.96225,0.97329,0.98000,0.98300,0.98150,0.98295,0.98000,0.98147,0.98150
,,,,,,,,,,,
320_test,0.80750,0.82950,0.65211,0.78087,0.79700,0.86200,0.82950,0.85241,0.79700,0.82377,0.82950
320_train,0.95401,0.96700,0.93267,0.96115,0.94600,0.98800,0.96700,0.98747,0.94600,0.96629,0.96700
,,,,,,,,,,,
730_test,0.80748,0.80850,0.60926,0.74971,0.80700,0.81000,0.80850,0.80943,0.80700,0.80821,0.80850
730_train,0.98120,0.98150,0.96225,0.97282,0.98100,0.98200,0.98150,0.98198,0.98100,0.98149,0.98150
,,,,,,,,,,,
376_test,0.80729,0.79950,0.59090,0.73743,0.81100,0.78800,0.79950,0.79277,0.81100,0.80178,0.79950
376_train,0.97391,0.96750,0.93369,0.94781,0.97800,0.95700,0.96750,0.95788,0.97800,0.96784,0.96750
,,,,,,,,,,,
1170_test,0.80661,0.49300,-0.03448,0.49653,0.95600,0.03000,0.49300,0.49637,0.95600,0.65345,0.49300
1170_train,0.81212,0.51100,0.00224,0.50556,0.95700,0.06500,0.51100,0.50581,0.95700,0.66183,0.51100
,,,,,,,,,,,
222_test,0.80635,0.80500,0.60212,0.74515,0.80700,0.80300,0.80500,0.80378,0.80700,0.80539,0.80500
222_train,0.98721,0.98600,0.97143,0.97825,0.98800,0.98400,0.98600,0.98406,0.98800,0.98603,0.98600
,,,,,,,,,,,
506_test,0.80617,0.76450,0.51949,0.69455,0.82600,0.70300,0.76450,0.73553,0.82600,0.77814,0.76450
506_train,0.85178,0.83200,0.65721,0.76998,0.86200,0.80200,0.83200,0.81321,0.86200,0.83689,0.83200
,,,,,,,,,,,
454_test,0.80588,0.77200,0.53479,0.70326,0.82200,0.72200,0.77200,0.74727,0.82200,0.78286,0.77200
454_train,0.86410,0.86050,0.71536,0.80880,0.86600,0.85500,0.86050,0.85658,0.86600,0.86126,0.86050
,,,,,,,,,,,
248_test,0.80574,0.81150,0.61538,0.75446,0.80300,0.82000,0.81150,0.81689,0.80300,0.80988,0.81150
248_train,0.99220,0.99250,0.98470,0.98905,0.99200,0.99300,0.99250,0.99299,0.99200,0.99250,0.99250
,,,,,,,,,,,
1206_test,0.80535,0.81450,0.62151,0.75890,0.80100,0.82800,0.81450,0.82323,0.80100,0.81196,0.81450
1206_train,0.94535,0.95250,0.90308,0.93583,0.94100,0.96400,0.95250,0.96315,0.94100,0.95195,0.95250
,,,,,,,,,,,
362_test,0.80521,0.82250,0.63783,0.77085,0.79700,0.84800,0.82250,0.83983,0.79700,0.81786,0.82250
362_train,0.94725,0.95750,0.91328,0.94520,0.94100,0.97400,0.95750,0.97311,0.94100,0.95679,0.95750
,,,,,,,,,,,
226_test,0.80509,0.80950,0.61130,0.75180,0.80300,0.81600,0.80950,0.81358,0.80300,0.80825,0.80950
226_train,0.99200,0.99200,0.98368,0.98806,0.99200,0.99200,0.99200,0.99200,0.99200,0.99200,0.99200
,,,,,,,,,,,
1710_test,0.80508,0.82000,0.63273,0.76711,0.79800,0.84200,0.82000,0.83473,0.79800,0.81595,0.82000
1710_train,0.94281,0.95900,0.91634,0.95174,0.93300,0.98500,0.95900,0.98418,0.93300,0.95791,0.95900
,,,,,,,,,,,
414_test,0.80482,0.75600,0.50214,0.68529,0.82800,0.68400,0.75600,0.72378,0.82800,0.77239,0.75600
414_train,0.85706,0.83800,0.66946,0.77698,0.86700,0.80900,0.83800,0.81947,0.86700,0.84257,0.83800
,,,,,,,,,,,
726_test,0.80480,0.80650,0.60518,0.74766,0.80400,0.80900,0.80650,0.80804,0.80400,0.80602,0.80650
726_train,0.98920,0.98950,0.97858,0.98460,0.98900,0.99000,0.98950,0.98999,0.98900,0.98949,0.98950
,,,,,,,,,,,
838_test,0.80477,0.77900,0.54907,0.71184,0.81700,0.74100,0.77900,0.75929,0.81700,0.78709,0.77900
838_train,0.94033,0.95250,0.90308,0.93932,0.93300,0.97200,0.95250,0.97086,0.93300,0.95156,0.95250
,,,,,,,,,,,
166_test,0.80471,0.77250,0.53581,0.70406,0.82000,0.72500,0.77250,0.74886,0.82000,0.78282,0.77250
166_train,0.86592,0.84500,0.68374,0.78437,0.87700,0.81300,0.84500,0.82425,0.87700,0.84981,0.84500
,,,,,,,,,,,
380_test,0.80429,0.80700,0.60620,0.74851,0.80300,0.81100,0.80700,0.80948,0.80300,0.80622,0.80700
380_train,0.98049,0.97350,0.94593,0.95591,0.98500,0.96200,0.97350,0.96285,0.98500,0.97380,0.97350
,,,,,,,,,,,
1360_test,0.80387,0.80150,0.59498,0.74102,0.80500,0.79800,0.80150,0.79940,0.80500,0.80219,0.80150
1360_train,0.99085,0.98300,0.96531,0.96888,0.99600,0.97000,0.98300,0.97076,0.99600,0.98322,0.98300
,,,,,,,,,,,
1262_test,0.80375,0.81800,0.62865,0.76456,0.79700,0.83900,0.81800,0.83194,0.79700,0.81410,0.81800
1262_train,0.94115,0.95300,0.90410,0.93981,0.93400,0.97200,0.95300,0.97089,0.93400,0.95209,0.95300
,,,,,,,,,,,
1416_test,0.80361,0.75000,0.48990,0.67897,0.82900,0.67100,0.75000,0.71589,0.82900,0.76830,0.75000
1416_train,0.86379,0.82550,0.64395,0.75760,0.88400,0.76700,0.82550,0.79141,0.88400,0.83514,0.82550
,,,,,,,,,,,
1342_test,0.80343,0.76000,0.51030,0.68993,0.82400,0.69600,0.76000,0.73050,0.82400,0.77444,0.76000
1342_train,0.98084,0.96200,0.92246,0.93198,0.99300,0.93100,0.96200,0.93503,0.99300,0.96314,0.96200
,,,,,,,,,,,
494_test,0.80323,0.79950,0.59090,0.73847,0.80500,0.79400,0.79950,0.79624,0.80500,0.80060,0.79950
494_train,0.97959,0.98050,0.96021,0.97182,0.97900,0.98200,0.98050,0.98195,0.97900,0.98047,0.98050
,,,,,,,,,,,
1368_test,0.80305,0.80950,0.61130,0.75240,0.80000,0.81900,0.80950,0.81549,0.80000,0.80767,0.80950
1368_train,0.97356,0.97600,0.95103,0.96640,0.97200,0.98000,0.97600,0.97984,0.97200,0.97590,0.97600
,,,,,,,,,,,
1424_test,0.80288,0.80050,0.59294,0.73992,0.80400,0.79700,0.80050,0.79841,0.80400,0.80120,0.80050
1424_train,0.97988,0.97350,0.94593,0.95634,0.98400,0.96300,0.97350,0.96376,0.98400,0.97378,0.97350
,,,,,,,,,,,
1162_test,0.80275,0.77050,0.53173,0.70207,0.81800,0.72300,0.77050,0.74703,0.81800,0.78091,0.77050
1162_train,0.93998,0.92500,0.84697,0.88485,0.94900,0.90100,0.92500,0.90553,0.94900,0.92676,0.92500
,,,,,,,,,,,
246_test,0.80257,0.80800,0.60824,0.75041,0.80000,0.81600,0.80800,0.81301,0.80000,0.80645,0.80800
246_train,0.98879,0.99000,0.97960,0.98606,0.98800,0.99200,0.99000,0.99197,0.98800,0.98998,0.99000
,,,,,,,,,,,
836_test,0.80202,0.81900,0.63069,0.76662,0.79400,0.84400,0.81900,0.83579,0.79400,0.81436,0.81900
836_train,0.90881,0.94000,0.87758,0.93463,0.89100,0.98900,0.94000,0.98780,0.89100,0.93691,0.94000
,,,,,,,,,,,
520_test,0.80194,0.82300,0.63885,0.77272,0.79200,0.85400,0.82300,0.84435,0.79200,0.81734,0.82300
520_train,0.96926,0.97600,0.95103,0.96967,0.96500,0.98700,0.97600,0.98671,0.96500,0.97573,0.97600
,,,,,,,,,,,
308_test,0.80193,0.81450,0.62151,0.75996,0.79600,0.83300,0.81450,0.82658,0.79600,0.81100,0.81450
308_train,0.94812,0.95650,0.91124,0.94242,0.94300,0.97000,0.95650,0.96917,0.94300,0.95590,0.95650
,,,,,,,,,,,
800_test,0.80166,0.82000,0.63273,0.76825,0.79300,0.84700,0.82000,0.83827,0.79300,0.81501,0.82000
800_train,0.97102,0.98050,0.96021,0.97852,0.96500,0.99600,0.98050,0.99587,0.96500,0.98019,0.98050
,,,,,,,,,,,
598_test,0.80144,0.76000,0.51030,0.69025,0.82100,0.69900,0.76000,0.73173,0.82100,0.77380,0.76000
598_train,0.85572,0.84750,0.68884,0.79156,0.86000,0.83500,0.84750,0.83902,0.86000,0.84938,0.84750
,,,,,,,,,,,
1134_test,0.80133,0.86350,0.72149,0.84348,0.77200,0.95500,0.86350,0.94492,0.77200,0.84975,0.86350
1134_train,0.93972,0.96250,0.92349,0.96200,0.92600,0.99900,0.96250,0.99892,0.92600,0.96108,0.96250
,,,,,,,,,,,
550_test,0.80073,0.81500,0.62253,0.76108,0.79400,0.83600,0.81500,0.82881,0.79400,0.81103,0.81500
550_train,0.94913,0.95750,0.91328,0.94386,0.94400,0.97100,0.95750,0.97020,0.94400,0.95692,0.95750
,,,,,,,,,,,
162_test,0.80044,0.78650,0.56437,0.72210,0.80700,0.76600,0.78650,0.77522,0.80700,0.79079,0.78650
162_train,0.82273,0.81200,0.61640,0.75033,0.82800,0.79600,0.81200,0.80233,0.82800,0.81496,0.81200
,,,,,,,,,,,
1582_test,0.80040,0.80550,0.60314,0.74750,0.79800,0.81300,0.80550,0.81015,0.79800,0.80403,0.80550
1582_train,0.95185,0.96300,0.92451,0.95387,0.94500,0.98100,0.96300,0.98029,0.94500,0.96232,0.96300
,,,,,,,,,,,
1410_test,0.80015,0.74100,0.47154,0.66997,0.82800,0.65400,0.74100,0.70528,0.82800,0.76173,0.74100
1410_train,0.82753,0.81850,0.62967,0.75803,0.83200,0.80500,0.81850,0.81013,0.83200,0.82092,0.81850
,,,,,,,,,,,
1258_test,0.80012,0.74300,0.47562,0.67206,0.82700,0.65900,0.74300,0.70805,0.82700,0.76292,0.74300
1258_train,0.91457,0.87050,0.73577,0.80577,0.94000,0.80100,0.87050,0.82529,0.94000,0.87892,0.87050
,,,,,,,,,,,
582_test,0.80008,0.79600,0.58376,0.73458,0.80200,0.79000,0.79600,0.79249,0.80200,0.79722,0.79600
582_train,0.96212,0.97350,0.94593,0.96957,0.95500,0.99200,0.97350,0.99169,0.95500,0.97300,0.97350
,,,,,,,,,,,
1390_test,0.80008,0.82150,0.63579,0.77106,0.79000,0.85300,0.82150,0.84312,0.79000,0.81569,0.82150
1390_train,0.94548,0.95450,0.90716,0.93999,0.94000,0.96900,0.95450,0.96807,0.94000,0.95383,0.95450
,,,,,,,,,,,
1122_test,0.79947,0.81750,0.62763,0.76520,0.79100,0.84400,0.81750,0.83527,0.79100,0.81253,0.81750
1122_train,0.98517,0.98850,0.97654,0.98554,0.98300,0.99400,0.98850,0.99393,0.98300,0.98844,0.98850
,,,,,,,,,,,
1330_test,0.79923,0.81250,0.61743,0.75787,0.79300,0.83200,0.81250,0.82518,0.79300,0.80877,0.81250
1330_train,0.95056,0.95800,0.91430,0.94392,0.94600,0.97000,0.95800,0.96926,0.94600,0.95749,0.95800
,,,,,,,,,,,
458_test,0.79920,0.78900,0.56948,0.72559,0.80400,0.77400,0.78900,0.78058,0.80400,0.79212,0.78900
458_train,0.94746,0.95150,0.90104,0.93229,0.94500,0.95800,0.95150,0.95745,0.94500,0.95118,0.95150
,,,,,,,,,,,
810_test,0.79900,0.79900,0.58988,0.73890,0.79900,0.79900,0.79900,0.79900,0.79900,0.79900,0.79900
810_train,0.92484,0.94500,0.88778,0.93407,0.91300,0.97700,0.94500,0.97543,0.91300,0.94318,0.94500
,,,,,,,,,,,
402_test,0.79851,0.80600,0.60416,0.74874,0.79500,0.81700,0.80600,0.81288,0.79500,0.80384,0.80600
402_train,0.97130,0.97650,0.95205,0.96923,0.96800,0.98500,0.97650,0.98474,0.96800,0.97630,0.97650
,,,,,,,,,,,
762_test,0.79832,0.75850,0.50724,0.68907,0.81700,0.70000,0.75850,0.73142,0.81700,0.77185,0.75850
762_train,0.83153,0.80050,0.59294,0.73287,0.84700,0.75400,0.80050,0.77493,0.84700,0.80936,0.80050
,,,,,,,,,,,
