model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_632,0.12300,0.12300,-0.78943,0.45363,0.12300,0.12300,nan,0.12300,0.12300,0.12300,0.12300,0.12300
model_1648,0.12290,0.12100,-0.79351,0.45357,0.12300,0.11900,0.8337378885064807,0.12100,0.12251,0.12300,0.12275,0.12100
model_1560,0.12248,0.09300,-0.85064,0.45248,0.12400,0.06200,0.8197432702237909,0.09300,0.11676,0.12400,0.12027,0.09300
model_180,0.12090,0.11900,-0.79759,0.45408,0.12100,0.11700,0.858161026515493,0.11900,0.12052,0.12100,0.12076,0.11900
model_954,0.12064,0.54750,0.07672,0.54566,0.09900,0.99600,nan,0.54750,0.96117,0.09900,0.17951,0.54750
model_1676,0.11900,0.11900,-0.79759,0.45466,0.11900,0.11900,0.851088285446167,0.11900,0.11900,0.11900,0.11900,0.11900
model_1054,0.11893,0.11750,-0.80065,0.45462,0.11900,0.11600,0.8259243607521057,0.11750,0.11864,0.11900,0.11882,0.11750
model_298,0.11824,0.12300,-0.78943,0.45506,0.11800,0.12800,nan,0.12300,0.11919,0.11800,0.11859,0.12300
model_1434,0.11809,0.54350,0.06856,0.53943,0.09700,0.99000,nan,0.54350,0.90654,0.09700,0.17525,0.54350
model_52,0.11793,0.11650,-0.80269,0.45488,0.11800,0.11500,nan,0.11650,0.11765,0.11800,0.11782,0.11650
model_1798,0.11688,0.48150,-0.05795,0.49221,0.09900,0.86400,nan,0.48150,0.42128,0.09900,0.16032,0.48150
model_300,0.11688,0.09400,-0.84860,0.45429,0.11800,0.07000,0.845674045480691,0.09400,0.11260,0.11800,0.11523,0.09400
model_746,0.11600,0.11600,-0.80371,0.45546,0.11600,0.11600,0.8150027332987104,0.11600,0.11600,0.11600,0.11600,0.11600
model_874,0.11595,0.11500,-0.80575,0.45543,0.11600,0.11400,nan,0.11500,0.11577,0.11600,0.11588,0.11500
model_896,0.11418,0.11800,-0.79963,0.45610,0.11400,0.12200,nan,0.11800,0.11492,0.11400,0.11446,0.11800
model_294,0.11414,0.11700,-0.80167,0.45607,0.11400,0.12000,nan,0.11700,0.11469,0.11400,0.11434,0.11700
model_1650,0.11391,0.11200,-0.81188,0.45594,0.11400,0.11000,0.8208808302879333,0.11200,0.11355,0.11400,0.11377,0.11200
model_156,0.11368,0.10700,-0.82208,0.45582,0.11400,0.10000,0.8624251791069335,0.10700,0.11243,0.11400,0.11321,0.10700
model_872,0.11313,0.15800,-0.71802,0.45810,0.11100,0.20500,nan,0.15800,0.12252,0.11100,0.11647,0.15800
model_276,0.11149,0.12200,-0.79147,0.45710,0.11100,0.13300,0.8275657892227173,0.12200,0.11350,0.11100,0.11223,0.12200
model_750,0.11109,0.11300,-0.80983,0.45687,0.11100,0.11500,nan,0.11300,0.11145,0.11100,0.11122,0.11300
model_1174,0.11073,0.12650,-0.78229,0.45751,0.11000,0.14300,nan,0.12650,0.11375,0.11000,0.11185,0.12650
model_956,0.10979,0.12700,-0.78127,0.45782,0.10900,0.14500,nan,0.12700,0.11307,0.10900,0.11100,0.12700
model_934,0.10928,0.11550,-0.80473,0.45754,0.10900,0.12200,nan,0.11550,0.11044,0.10900,0.10971,0.11550
model_1672,0.10700,0.10700,-0.82208,0.45795,0.10700,0.10700,0.8285870544249645,0.10700,0.10700,0.10700,0.10700,0.10700
model_32,0.10546,0.11600,-0.80371,0.45877,0.10500,0.12700,nan,0.11600,0.10736,0.10500,0.10617,0.11600
model_932,0.09792,0.19400,-0.64456,0.46405,0.09400,0.29400,nan,0.19400,0.11750,0.09400,0.10444,0.19400
model_1516,0.09754,0.13550,-0.76393,0.46201,0.09600,0.17500,0.8222628964318169,0.13550,0.10423,0.09600,0.09995,0.13550
model_926,0.08024,0.38900,-0.24668,0.47854,0.07000,0.70800,nan,0.38900,0.19337,0.07000,0.10279,0.38900
model_94,0.07356,0.38900,-0.24668,0.47970,0.06400,0.71400,nan,0.38900,0.18286,0.06400,0.09481,0.38900
model_702,0.06903,0.52800,0.03693,0.52800,0.05600,1.00000,nan,0.52800,1.00000,0.05600,0.10606,0.52800
model_928,0.06723,0.43750,-0.14772,0.48509,0.05700,0.81800,nan,0.43750,0.23849,0.05700,0.09201,0.43750
model_894,0.06040,0.23800,-0.55478,0.47693,0.05600,0.42000,nan,0.23800,0.08805,0.05600,0.06846,0.23800
model_1596,0.05944,0.40600,-0.21200,0.48347,0.05100,0.76100,nan,0.40600,0.17586,0.05100,0.07907,0.40600
model_48,0.05781,0.51450,0.00939,0.51048,0.04700,0.98200,nan,0.51450,0.72308,0.04700,0.08826,0.51450
model_870,0.05691,0.13900,-0.75678,0.47614,0.05500,0.22300,nan,0.13900,0.06611,0.05500,0.06004,0.13900
model_1790,0.05493,0.49700,-0.02632,0.49859,0.04500,0.94900,nan,0.49700,0.46875,0.04500,0.08212,0.49700
model_716,0.05388,0.45700,-0.10794,0.48901,0.04500,0.86900,nan,0.45700,0.25568,0.04500,0.07653,0.45700
model_720,0.05025,0.50100,-0.01816,0.50051,0.04100,0.96100,nan,0.50100,0.51250,0.04100,0.07593,0.50100
model_14,0.04319,0.50900,-0.00184,0.50606,0.03500,0.98300,nan,0.50900,0.67308,0.03500,0.06654,0.50900
model_54,0.04190,0.50550,-0.00898,0.50328,0.03400,0.97700,nan,0.50550,0.59649,0.03400,0.06433,0.50550
model_1542,0.03582,0.50500,-0.01000,0.50302,0.02900,0.98100,nan,0.50500,0.60417,0.02900,0.05534,0.50500
model_698,0.03352,0.51350,0.00735,0.51350,0.02700,1.00000,nan,0.51350,1.00000,0.02700,0.05258,0.51350
model_892,0.03225,0.51050,0.00122,0.50881,0.02600,0.99500,nan,0.51050,0.83871,0.02600,0.05044,0.51050
model_1518,0.03152,0.46350,-0.09467,0.49241,0.02600,0.90100,nan,0.46350,0.20800,0.02600,0.04622,0.46350
model_890,0.02671,0.46250,-0.09671,0.49307,0.02200,0.90300,nan,0.46250,0.18487,0.02200,0.03932,0.46250
model_1528,0.02393,0.32700,-0.37319,0.49064,0.02100,0.63300,nan,0.32700,0.05412,0.02100,0.03026,0.32700
model_1618,0.02233,0.50250,-0.01510,0.50145,0.01800,0.98700,nan,0.50250,0.58065,0.01800,0.03492,0.50250
model_1612,0.02110,0.50300,-0.01408,0.50182,0.01700,0.98900,nan,0.50300,0.60714,0.01700,0.03307,0.50300
model_96,0.01849,0.48700,-0.04673,0.49652,0.01500,0.95900,nan,0.48700,0.26786,0.01500,0.02841,0.48700
model_636,0.01741,0.50400,-0.01204,0.50280,0.01400,0.99400,nan,0.50400,0.70000,0.01400,0.02745,0.50400
model_1020,0.01725,0.48550,-0.04979,0.49644,0.01400,0.95700,nan,0.48550,0.24561,0.01400,0.02649,0.48550
model_718,0.01619,0.50500,-0.01000,0.50406,0.01300,0.99700,nan,0.50500,0.81250,0.01300,0.02559,0.50500
model_1550,0.01605,0.17850,-0.67619,0.49283,0.01500,0.34200,nan,0.17850,0.02229,0.01500,0.01793,0.17850
model_1532,0.01494,0.50400,-0.01204,0.50300,0.01200,0.99600,nan,0.50400,0.75000,0.01200,0.02362,0.50400
model_1616,0.01213,0.44900,-0.12426,0.49582,0.01000,0.88800,nan,0.44900,0.08197,0.01000,0.01783,0.44900
model_648,0.00617,0.47750,-0.06611,0.49795,0.00500,0.95000,nan,0.47750,0.09091,0.00500,0.00948,0.47750
model_992,0.00374,0.50000,-0.02020,0.50000,0.00300,0.99700,nan,0.50000,0.50000,0.00300,0.00596,0.50000
model_986,0.00250,0.50100,-0.01816,0.50100,0.00200,1.00000,nan,0.50100,1.00000,0.00200,0.00399,0.50100
model_660,0.00250,0.50100,-0.01816,0.50100,0.00200,1.00000,nan,0.50100,1.00000,0.00200,0.00399,0.50100
model_628,0.00125,0.50050,-0.01918,0.50050,0.00100,1.00000,nan,0.50050,1.00000,0.00100,0.00200,0.50050
model_90,0.00125,0.50000,-0.02020,0.50000,0.00100,0.99900,nan,0.50000,0.50000,0.00100,0.00200,0.50000
model_1592,0.00125,0.50000,-0.02020,0.50000,0.00100,0.99900,nan,0.50000,0.50000,0.00100,0.00200,0.50000
model_1010,0.00000,0.49500,-0.03040,0.50000,0.00000,0.99000,nan,0.49500,0.00000,0.00000,0.00000,0.49500
model_652,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1610,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_696,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_690,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_642,0.00000,0.49750,-0.02530,0.50000,0.00000,0.99500,nan,0.49750,0.00000,0.00000,0.00000,0.49750
model_1012,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_686,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1586,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
