model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_642,0.83559,0.53000,0.04101,0.51547,0.98900,0.07100,0.8583907485769474,0.53000,0.51564,0.98900,0.67786,0.53000
model_1522,0.83536,0.72050,0.42971,0.64640,0.89300,0.54800,0.8261958672556766,0.72050,0.66394,0.89300,0.76162,0.72050
model_740,0.83450,0.83150,0.65619,0.77466,0.83600,0.82700,0.8332652705433095,0.83150,0.82854,0.83600,0.83225,0.83150
model_2274,0.83449,0.57600,0.13487,0.54125,0.96400,0.18800,0.8234896568151621,0.57600,0.54279,0.96400,0.69452,0.57600
model_952,0.83447,0.53800,0.05734,0.51976,0.98300,0.09300,0.8650081607850432,0.53800,0.52011,0.98300,0.68028,0.53800
model_3120,0.83431,0.50350,-0.01306,0.50176,1.00000,0.00700,0.9333205050770462,0.50350,0.50176,1.00000,0.66823,0.50350
model_230,0.83417,0.83650,0.66639,0.78228,0.83300,0.84000,nan,0.83650,0.83887,0.83300,0.83593,0.83650
model_476,0.83410,0.69850,0.38482,0.62725,0.90200,0.49500,0.8167389333248138,0.69850,0.64108,0.90200,0.74948,0.69850
model_960,0.83403,0.50450,-0.01102,0.50226,0.99900,0.01000,0.902731000951054,0.50450,0.50226,0.99900,0.66845,0.50450
model_578,0.83399,0.80200,0.59600,0.73422,0.85000,0.75400,0.8765572860555829,0.80200,0.77555,0.85000,0.81107,0.80200
model_416,0.83391,0.56800,0.11855,0.53657,0.96700,0.16900,0.8433829534936834,0.56800,0.53782,0.96700,0.69121,0.56800
model_2458,0.83389,0.50600,-0.00796,0.50302,0.99800,0.01400,0.8364838904347913,0.50600,0.50302,0.99800,0.66890,0.50600
model_1908,0.83389,0.50200,-0.01612,0.50100,1.00000,0.00400,0.8830897210407344,0.50200,0.50100,1.00000,0.66756,0.50200
model_1814,0.83389,0.51000,0.00020,0.50505,0.99600,0.02400,0.8607877123329608,0.51000,0.50507,0.99600,0.67026,0.51000
model_2740,0.83376,0.53550,0.05223,0.51842,0.98300,0.08800,0.8381017673076415,0.53550,0.51873,0.98300,0.67910,0.53550
model_2426,0.83375,0.50150,-0.01714,0.50075,1.00000,0.00300,0.8692926522417973,0.50150,0.50075,1.00000,0.66733,0.50150
model_14,0.83375,0.50150,-0.01714,0.50075,1.00000,0.00300,0.8708866230690163,0.50150,0.50075,1.00000,0.66733,0.50150
model_3160,0.83364,0.68100,0.34911,0.61297,0.91000,0.45200,0.8657306590650835,0.68100,0.62414,0.91000,0.74044,0.68100
model_106,0.83361,0.50100,-0.01816,0.50050,1.00000,0.00200,0.8647727978413986,0.50100,0.50050,1.00000,0.66711,0.50100
model_396,0.83348,0.55250,0.08692,0.52775,0.97400,0.13100,0.8475132154360894,0.55250,0.52849,0.97400,0.68519,0.55250
model_1898,0.83347,0.50050,-0.01918,0.50025,1.00000,0.00100,0.8328226793239267,0.50050,0.50025,1.00000,0.66689,0.50050
model_2494,0.83347,0.50050,-0.01918,0.50025,1.00000,0.00100,0.8089453697204589,0.50050,0.50025,1.00000,0.66689,0.50050
model_956,0.83347,0.50050,-0.01918,0.50025,1.00000,0.00100,0.930261015134471,0.50050,0.50025,1.00000,0.66689,0.50050
model_2788,0.83347,0.50450,-0.01102,0.50226,0.99800,0.01100,0.8243978495399157,0.50450,0.50226,0.99800,0.66823,0.50450
model_1616,0.83347,0.50050,-0.01918,0.50025,1.00000,0.00100,0.81514458996909,0.50050,0.50025,1.00000,0.66689,0.50050
model_90,0.83347,0.50050,-0.01918,0.50025,1.00000,0.00100,0.8297575563192368,0.50050,0.50025,1.00000,0.66689,0.50050
model_80,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8920782512506923,0.50000,0.50000,1.00000,0.66667,0.50000
model_1612,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8160047829151154,0.50000,0.50000,1.00000,0.66667,0.50000
model_1890,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,nan,0.50000,0.50000,1.00000,0.66667,0.50000
model_82,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8877619035110401,0.50000,0.50000,1.00000,0.66667,0.50000
model_988,0.83333,0.50200,-0.01612,0.50100,0.99900,0.00500,0.8206214079490075,0.50200,0.50100,0.99900,0.66733,0.50200
model_94,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8166145855380643,0.50000,0.50000,1.00000,0.66667,0.50000
model_2820,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8216014529476646,0.50000,0.50000,1.00000,0.66667,0.50000
model_52,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8841936980351738,0.50000,0.50000,1.00000,0.66667,0.50000
model_1010,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8101225168097252,0.50000,0.50000,1.00000,0.66667,0.50000
model_1590,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8250843921645743,0.50000,0.50000,1.00000,0.66667,0.50000
model_2498,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8313966384894557,0.50000,0.50000,1.00000,0.66667,0.50000
model_1902,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8695997933040965,0.50000,0.50000,1.00000,0.66667,0.50000
model_1598,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8831182640484151,0.50000,0.50000,1.00000,0.66667,0.50000
model_434,0.83333,0.81800,0.62865,0.75568,0.84100,0.79500,0.845408201706214,0.81800,0.80402,0.84100,0.82209,0.81800
model_716,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8112272541477995,0.50000,0.50000,1.00000,0.66667,0.50000
model_686,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8743299154227011,0.50000,0.50000,1.00000,0.66667,0.50000
model_2518,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8223002184110918,0.50000,0.50000,1.00000,0.66667,0.50000
model_690,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8642664558445785,0.50000,0.50000,1.00000,0.66667,0.50000
model_994,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.831963461706008,0.50000,0.50000,1.00000,0.66667,0.50000
model_1914,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8184099075469103,0.50000,0.50000,1.00000,0.66667,0.50000
model_1018,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8345076926211094,0.50000,0.50000,1.00000,0.66667,0.50000
model_1574,0.83333,0.50000,-0.02020,0.50000,1.00000,0.00000,0.8985951155937485,0.50000,0.50000,1.00000,0.66667,0.50000
model_922,0.83319,0.54350,0.06856,0.52276,0.97800,0.10900,0.8638837038013346,0.54350,0.52327,0.97800,0.68177,0.54350
model_2362,0.83317,0.79550,0.58274,0.72620,0.85200,0.73900,0.8868443265193846,0.79550,0.76550,0.85200,0.80644,0.79550
model_1052,0.83300,0.82500,0.64293,0.76565,0.83700,0.81300,0.8487435563818201,0.82500,0.81738,0.83700,0.82708,0.82500
model_1888,0.83264,0.50150,-0.01714,0.50075,0.99800,0.00500,0.8135476875305175,0.50150,0.50075,0.99800,0.66689,0.50150
model_692,0.83264,0.50150,-0.01714,0.50075,0.99800,0.00500,0.8091835379600525,0.50150,0.50075,0.99800,0.66689,0.50150
model_274,0.83235,0.52850,0.03795,0.51468,0.98400,0.07300,0.8372670888900757,0.52850,0.51491,0.98400,0.67606,0.52850
model_698,0.83231,0.60050,0.18486,0.55621,0.94800,0.25300,0.8255028724670409,0.60050,0.55929,0.94800,0.70353,0.60050
model_2502,0.83231,0.87100,0.73679,0.84120,0.81300,0.92900,nan,0.87100,0.91968,0.81300,0.86306,0.87100
model_660,0.83221,0.51200,0.00428,0.50607,0.99200,0.03200,0.8722619895209757,0.51200,0.50612,0.99200,0.67027,0.51200
model_3198,0.83217,0.83050,0.65415,0.77394,0.83300,0.82800,0.8408082287226405,0.83050,0.82886,0.83300,0.83092,0.83050
model_1840,0.83190,0.56500,0.11243,0.53485,0.96500,0.16500,0.8604226805878885,0.56500,0.53611,0.96500,0.68929,0.56500
model_990,0.83153,0.49950,-0.02122,0.49975,0.99700,0.00200,nan,0.49950,0.49975,0.99700,0.66578,0.49950
model_2842,0.83135,0.82000,0.63273,0.75903,0.83700,0.80300,0.8529721980786505,0.82000,0.80948,0.83700,0.82301,0.82000
model_524,0.83131,0.84800,0.68986,0.80148,0.82300,0.87300,0.8417344624176621,0.84800,0.86632,0.82300,0.84410,0.84800
model_598,0.83124,0.50250,-0.01510,0.50125,0.99500,0.01000,0.8519164374501434,0.50250,0.50126,0.99500,0.66667,0.50250
model_1346,0.83117,0.57450,0.13181,0.54039,0.95900,0.19000,0.8237500588099161,0.57450,0.54211,0.95900,0.69267,0.57450
model_638,0.83097,0.49950,-0.02122,0.49975,0.99600,0.00300,0.85160499066992,0.49950,0.49975,0.99600,0.66555,0.49950
model_414,0.83091,0.54950,0.08080,0.52608,0.97100,0.12800,0.8480706513786865,0.54950,0.52686,0.97100,0.68308,0.54950
model_1296,0.83067,0.62100,0.22669,0.56949,0.93500,0.30700,0.8500061042575915,0.62100,0.57432,0.93500,0.71157,0.62100
model_2132,0.83058,0.68300,0.35319,0.61472,0.90400,0.46200,0.8314949965184452,0.68300,0.62691,0.90400,0.74038,0.68300
model_2034,0.83023,0.79850,0.58886,0.73062,0.84600,0.75100,nan,0.79850,0.77260,0.84600,0.80764,0.79850
model_3176,0.83007,0.62500,0.23485,0.57218,0.93200,0.31800,0.829717551265751,0.62500,0.57745,0.93200,0.71308,0.62500
model_378,0.83002,0.73750,0.46440,0.66292,0.87600,0.59900,0.8485353272788378,0.73750,0.68598,0.87600,0.76943,0.73750
model_344,0.82974,0.79500,0.58172,0.72633,0.84700,0.74300,0.8900511680024393,0.79500,0.76721,0.84700,0.80513,0.79500
model_2790,0.82916,0.49900,-0.02224,0.49950,0.99300,0.00500,0.8181808292865753,0.49900,0.49950,0.99300,0.66466,0.49900
model_2780,0.82907,0.86750,0.72965,0.83636,0.81000,0.92500,nan,0.86750,0.91525,0.81000,0.85942,0.86750
model_118,0.82902,0.49850,-0.02326,0.49925,0.99300,0.00400,0.8037823438644409,0.49850,0.49925,0.99300,0.66444,0.49850
model_320,0.82898,0.83500,0.66333,0.78178,0.82600,0.84400,0.8927880485231677,0.83500,0.84114,0.82600,0.83350,0.83500
model_1526,0.82887,0.50400,-0.01204,0.50201,0.99000,0.01800,0.8411595459383819,0.50400,0.50203,0.99000,0.66622,0.50400
model_1670,0.82851,0.82550,0.64395,0.76776,0.83000,0.82100,0.856415681540966,0.82550,0.82260,0.83000,0.82628,0.82550
model_3040,0.82836,0.64950,0.28484,0.58931,0.91700,0.38200,0.8868297530455632,0.64950,0.59739,0.91700,0.72347,0.64950
model_1892,0.82819,0.49750,-0.02530,0.49875,0.99200,0.00300,0.8176112373669943,0.49750,0.49874,0.99200,0.66377,0.49750
model_1832,0.82760,0.79850,0.58886,0.73122,0.84200,0.75500,0.819762995368556,0.79850,0.77461,0.84200,0.80690,0.79850
model_2534,0.82752,0.82050,0.63375,0.76086,0.83100,0.81000,0.8535624115895002,0.82050,0.81391,0.83100,0.82237,0.82050
model_950,0.82719,0.59500,0.17364,0.55283,0.94200,0.24800,0.9044163016382919,0.59500,0.55608,0.94200,0.69933,0.59500
model_1836,0.82707,0.85350,0.70108,0.81243,0.81400,0.89300,0.8217831142246723,0.85350,0.88382,0.81400,0.84748,0.85350
model_2460,0.82697,0.87750,0.75005,0.85660,0.80200,0.95300,0.8232263466891121,0.87750,0.94464,0.80200,0.86750,0.87750
model_1846,0.82688,0.85900,0.71230,0.82207,0.81100,0.90700,0.8364899357159933,0.85900,0.89712,0.81100,0.85189,0.85900
model_2188,0.82598,0.52800,0.03693,0.51441,0.97300,0.08300,0.872276076638555,0.52800,0.51481,0.97300,0.67336,0.52800
model_2268,0.82513,0.79900,0.58988,0.73243,0.83800,0.76000,0.8885782722139011,0.79900,0.77737,0.83800,0.80654,0.79900
model_836,0.82508,0.87600,0.74699,0.85472,0.80000,0.95200,nan,0.87600,0.94340,0.80000,0.86580,0.87600
model_2936,0.82497,0.86350,0.72149,0.83105,0.80600,0.92100,nan,0.86350,0.91073,0.80600,0.85517,0.86350
model_2100,0.82466,0.85850,0.71128,0.82221,0.80800,0.90900,0.8219436407089233,0.85850,0.89878,0.80800,0.85097,0.85850
model_1756,0.82465,0.79550,0.58274,0.72808,0.83900,0.75200,0.8366720442261014,0.79550,0.77185,0.83900,0.80402,0.79550
model_1464,0.82458,0.77700,0.54499,0.70569,0.84800,0.70600,0.8973621563714055,0.77700,0.74256,0.84800,0.79178,0.77700
model_2610,0.82444,0.86800,0.73067,0.83966,0.80300,0.93300,nan,0.86800,0.92299,0.80300,0.85882,0.86800
model_262,0.82386,0.84800,0.68986,0.80450,0.81200,0.88400,0.843932494521141,0.84800,0.87500,0.81200,0.84232,0.84800
model_3288,0.82315,0.77050,0.53173,0.69849,0.84900,0.69200,0.8688882629523117,0.77050,0.73379,0.84900,0.78720,0.77050
model_2088,0.82310,0.86200,0.71842,0.82924,0.80400,0.92000,0.8295307288999143,0.86200,0.90950,0.80400,0.85350,0.86200
model_632,0.82286,0.49850,-0.02326,0.49925,0.98200,0.01500,0.8332611092269191,0.49850,0.49924,0.98200,0.66195,0.49850
model_1218,0.82265,0.79950,0.59090,0.73366,0.83400,0.76500,0.8418501746289584,0.79950,0.78017,0.83400,0.80619,0.79950
model_3100,0.82253,0.76650,0.52357,0.69411,0.85000,0.68300,0.9153343376739165,0.76650,0.72836,0.85000,0.78449,0.76650
model_2962,0.82200,0.84650,0.68680,0.80277,0.81000,0.88300,0.8144396424293519,0.84650,0.87379,0.81000,0.84069,0.84650
model_2072,0.82182,0.84800,0.68986,0.80535,0.80900,0.88700,nan,0.84800,0.87744,0.80900,0.84183,0.84800
model_1400,0.82160,0.83100,0.65517,0.77822,0.81700,0.84500,0.8741846891966734,0.83100,0.84053,0.81700,0.82860,0.83100
model_772,0.82154,0.81650,0.62559,0.75694,0.82400,0.80900,0.8351924198645132,0.81650,0.81182,0.82400,0.81787,0.81650
model_2860,0.82147,0.80200,0.59600,0.73720,0.83100,0.77300,0.8474551243900759,0.80200,0.78544,0.83100,0.80758,0.80200
model_688,0.82139,0.50950,-0.00082,0.50480,0.97400,0.04500,0.8132491260766983,0.50950,0.50492,0.97400,0.66507,0.50950
model_1830,0.82088,0.85950,0.71332,0.82578,0.80200,0.91700,0.8133549988269806,0.85950,0.90621,0.80200,0.85093,0.85950
model_756,0.82073,0.81200,0.61640,0.75088,0.82500,0.79900,0.8657385413929567,0.81200,0.80409,0.82500,0.81441,0.81200
model_1782,0.82050,0.73350,0.45623,0.66006,0.86300,0.60400,0.8035790324211121,0.73350,0.68546,0.86300,0.76405,0.73350
model_464,0.82026,0.80850,0.60926,0.74620,0.82600,0.79100,0.8555038301717668,0.80850,0.79807,0.82600,0.81179,0.80850
model_3036,0.82010,0.70150,0.39094,0.63076,0.87800,0.52500,0.8712879643567557,0.70150,0.64893,0.87800,0.74628,0.70150
model_3234,0.82010,0.70150,0.39094,0.63076,0.87800,0.52500,0.8094207286834717,0.70150,0.64893,0.87800,0.74628,0.70150
model_2396,0.81997,0.67650,0.33993,0.61008,0.89000,0.46300,0.8044952750205994,0.67650,0.62369,0.89000,0.73342,0.67650
model_376,0.81964,0.76150,0.51336,0.68905,0.84800,0.67500,0.8874056246507408,0.76150,0.72293,0.84800,0.78049,0.76150
model_562,0.81928,0.82600,0.64497,0.77144,0.81600,0.83600,0.8568274281462844,0.82600,0.83265,0.81600,0.82424,0.82600
model_398,0.81927,0.84650,0.68680,0.80389,0.80600,0.88700,0.8343423399431952,0.84650,0.87704,0.80600,0.84002,0.84650
model_1358,0.81913,0.78450,0.56029,0.71563,0.83600,0.73300,0.8570695381415517,0.78450,0.75793,0.83600,0.79505,0.78450
model_1422,0.81913,0.78450,0.56029,0.71563,0.83600,0.73300,0.8745721399628462,0.78450,0.75793,0.83600,0.79505,0.78450
model_3098,0.81912,0.74550,0.48072,0.67219,0.85500,0.63600,0.8616374350430672,0.74550,0.70139,0.85500,0.77062,0.74550
model_1108,0.81905,0.87250,0.73985,0.85124,0.79300,0.95200,nan,0.87250,0.94293,0.79300,0.86149,0.87250
model_2630,0.81871,0.87150,0.73781,0.84947,0.79300,0.95000,nan,0.87150,0.94069,0.79300,0.86055,0.87150
model_290,0.81844,0.50500,-0.01000,0.50251,0.97100,0.03900,0.8340392368180412,0.50500,0.50259,0.97100,0.66235,0.50500
model_3060,0.81822,0.72000,0.42869,0.64746,0.86600,0.57400,0.8580687187321774,0.72000,0.67028,0.86600,0.75567,0.72000
model_2390,0.81813,0.73000,0.44909,0.65692,0.86100,0.59900,0.8377953547018545,0.73000,0.68225,0.86100,0.76127,0.73000
model_738,0.81807,0.81000,0.61232,0.74885,0.82200,0.79800,0.8316930553151501,0.81000,0.80273,0.82200,0.81225,0.81000
model_1764,0.81789,0.81150,0.61538,0.75097,0.82100,0.80200,0.823252667983373,0.81150,0.80569,0.82100,0.81327,0.81150
model_500,0.81787,0.81350,0.61947,0.75377,0.82000,0.80700,0.8727452885187589,0.81350,0.80948,0.82000,0.81470,0.81350
model_1398,0.81768,0.85200,0.69802,0.81398,0.80100,0.90300,0.8468788151657738,0.85200,0.89198,0.80100,0.84405,0.85200
model_1304,0.81763,0.78600,0.56335,0.71777,0.83300,0.73900,0.8478041831837144,0.78600,0.76143,0.83300,0.79561,0.78600
model_3082,0.81744,0.77100,0.53275,0.70004,0.84000,0.70200,0.848513077444105,0.77100,0.73814,0.84000,0.78578,0.77100
model_3092,0.81724,0.61800,0.22057,0.56775,0.91400,0.32200,nan,0.61800,0.57412,0.91400,0.70525,0.61800
model_2370,0.81719,0.67550,0.33789,0.60943,0.88600,0.46500,nan,0.67550,0.62350,0.88600,0.73193,0.67550
model_494,0.81716,0.80100,0.59396,0.73695,0.82500,0.77700,0.8463109399884793,0.80100,0.78721,0.82500,0.80566,0.80100
model_2658,0.81709,0.84200,0.67762,0.79731,0.80500,0.87900,0.8263698071241379,0.84200,0.86933,0.80500,0.83593,0.84200
model_586,0.81555,0.82700,0.64701,0.77419,0.81000,0.84400,0.8420266008123438,0.82700,0.83851,0.81000,0.82401,0.82700
model_1838,0.81503,0.85850,0.71128,0.82681,0.79400,0.92300,0.834321127488063,0.85850,0.91160,0.79400,0.84874,0.85850
model_1246,0.81479,0.81850,0.62967,0.76182,0.81300,0.82400,0.8596187540252143,0.81850,0.82204,0.81300,0.81750,0.81850
model_2150,0.81454,0.55700,0.09610,0.53034,0.93900,0.17500,0.8065367043018341,0.55700,0.53231,0.93900,0.67945,0.55700
model_2180,0.81441,0.77800,0.54703,0.70875,0.83200,0.72400,0.8463026449163124,0.77800,0.75090,0.83200,0.78937,0.77800
model_2272,0.81416,0.59500,0.17364,0.55297,0.92000,0.27000,0.8592102070819279,0.59500,0.55758,0.92000,0.69434,0.59500
model_1334,0.81407,0.83700,0.66741,0.79036,0.80300,0.87100,0.854008764402637,0.83700,0.86159,0.80300,0.83126,0.83700
model_2040,0.81376,0.86300,0.72047,0.83580,0.79000,0.93600,nan,0.86300,0.92506,0.79000,0.85221,0.86300
model_288,0.81345,0.86000,0.71434,0.83035,0.79100,0.92900,0.8035951256752014,0.86000,0.91763,0.79100,0.84962,0.86000
model_2174,0.81320,0.78250,0.55621,0.71440,0.82800,0.73700,0.8860951397821345,0.78250,0.75894,0.82800,0.79197,0.78250
model_1196,0.81275,0.50500,-0.01000,0.50251,0.96100,0.04900,0.8289874374866486,0.50500,0.50262,0.96100,0.66003,0.50500
model_2378,0.81231,0.76100,0.51234,0.68963,0.83700,0.68500,0.8961579961222776,0.76100,0.72656,0.83700,0.77788,0.76100
model_2294,0.81221,0.74200,0.47358,0.66948,0.84600,0.63800,0.8839285538551656,0.74200,0.70033,0.84600,0.76630,0.74200
model_1236,0.81179,0.77600,0.54295,0.70688,0.82900,0.72300,0.8492725970370046,0.77600,0.74955,0.82900,0.78727,0.77600
model_2326,0.81133,0.82450,0.64191,0.77182,0.80500,0.84400,0.8609617413306723,0.82450,0.83767,0.80500,0.82101,0.82450
model_1530,0.81117,0.57000,0.12263,0.53786,0.92700,0.21300,0.8389412102599939,0.57000,0.54084,0.92700,0.68312,0.57000
model_2436,0.81115,0.86350,0.72149,0.83812,0.78600,0.94100,0.8378759622573853,0.86350,0.93018,0.78600,0.85203,0.86350
model_3232,0.81104,0.50500,-0.01000,0.50251,0.95800,0.05200,0.8589047088449124,0.50500,0.50262,0.95800,0.65933,0.50500
model_2258,0.81097,0.78800,0.56744,0.72166,0.82200,0.75400,0.8872668965412149,0.78800,0.76966,0.82200,0.79497,0.78800
model_2234,0.81068,0.81000,0.61232,0.75091,0.81100,0.80900,0.8649451390351399,0.81000,0.80938,0.81100,0.81019,0.81000
model_484,0.81064,0.84950,0.69292,0.81277,0.79200,0.90700,0.9753847216777045,0.84950,0.89492,0.79200,0.84032,0.84950
model_338,0.81056,0.84300,0.67966,0.80164,0.79500,0.89100,0.8676147293780563,0.84300,0.87942,0.79500,0.83508,0.84300
model_3128,0.81037,0.84450,0.68272,0.80426,0.79400,0.89500,0.9643447187211779,0.84450,0.88320,0.79400,0.83623,0.84450
model_2382,0.81028,0.76500,0.52051,0.69443,0.83200,0.69800,0.8755181920742561,0.76500,0.73369,0.83200,0.77976,0.76500
model_2136,0.81025,0.69400,0.37564,0.62500,0.86600,0.52200,0.8480978632459835,0.69400,0.64435,0.86600,0.73891,0.69400
model_3236,0.81011,0.72900,0.44705,0.65679,0.84900,0.60900,0.8183775057598036,0.72900,0.68468,0.84900,0.75804,0.72900
model_2240,0.80985,0.78450,0.56029,0.71754,0.82200,0.74700,0.866399806028777,0.78450,0.76465,0.82200,0.79229,0.78450
model_978,0.80964,0.85900,0.71230,0.83041,0.78600,0.93200,nan,0.85900,0.92037,0.78600,0.84790,0.85900
model_2128,0.80958,0.53100,0.04305,0.51603,0.94300,0.11900,0.8675535198117866,0.53100,0.51700,0.94300,0.66785,0.53100
model_1272,0.80933,0.83300,0.65925,0.78574,0.79800,0.86800,0.9723609419400332,0.83300,0.85806,0.79800,0.82694,0.83300
model_1058,0.80932,0.78700,0.56539,0.72077,0.82000,0.75400,0.8613161511462311,0.78700,0.76923,0.82000,0.79380,0.78700
model_308,0.80923,0.85150,0.69700,0.81695,0.78900,0.91400,0.9668283873562062,0.85150,0.90171,0.78900,0.84160,0.85150
model_1816,0.80918,0.56300,0.10835,0.53380,0.92700,0.19900,0.8314523484971789,0.56300,0.53646,0.92700,0.67962,0.56300
model_2538,0.80906,0.80500,0.60212,0.74442,0.81100,0.79900,0.8378008659239169,0.80500,0.80138,0.81100,0.80616,0.80500
model_3070,0.80885,0.84200,0.67762,0.80067,0.79300,0.89100,0.9618467136909222,0.84200,0.87916,0.79300,0.83386,0.84200
model_2384,0.80856,0.79300,0.57764,0.72857,0.81600,0.77000,0.8485435946013338,0.79300,0.78011,0.81600,0.79765,0.79300
model_1242,0.80775,0.81350,0.61947,0.75673,0.80500,0.82200,0.8618048087392055,0.81350,0.81892,0.80500,0.81190,0.81350
model_1382,0.80744,0.84400,0.68170,0.80466,0.79000,0.89800,0.963103622692066,0.84400,0.88565,0.79000,0.83510,0.84400
model_510,0.80716,0.73200,0.45317,0.66005,0.84300,0.62100,0.8289545978818621,0.73200,0.68985,0.84300,0.75878,0.73200
model_884,0.80699,0.68950,0.36646,0.62141,0.86300,0.51600,0.8359489280443925,0.68950,0.64068,0.86300,0.73541,0.68950
model_1386,0.80698,0.84050,0.67456,0.79893,0.79100,0.89000,0.9642481015009039,0.84050,0.87791,0.79100,0.83219,0.84050
model_2320,0.80686,0.64500,0.27566,0.58673,0.88400,0.40600,0.8969696189186215,0.64500,0.59811,0.88400,0.71348,0.64500
model_3116,0.80685,0.71000,0.40828,0.63929,0.85300,0.56700,0.8176936904589335,0.71000,0.66330,0.85300,0.74628,0.71000
model_492,0.80678,0.84200,0.67762,0.80154,0.79000,0.89400,0.9735854615064248,0.84200,0.88170,0.79000,0.83333,0.84200
model_2728,0.80670,0.52900,0.03897,0.51496,0.93900,0.11900,0.834100776248508,0.52900,0.51593,0.93900,0.66596,0.52900
model_452,0.80669,0.66750,0.32157,0.60363,0.87300,0.46200,0.819758931795756,0.66750,0.61871,0.87300,0.72418,0.66750
model_3170,0.80661,0.77850,0.54805,0.71087,0.82000,0.73700,0.8172561178604761,0.77850,0.75716,0.82000,0.78733,0.77850
model_1360,0.80655,0.79300,0.57764,0.72905,0.81300,0.77300,0.9041175729964845,0.79300,0.78173,0.81300,0.79706,0.79300
model_482,0.80652,0.84750,0.68884,0.81113,0.78700,0.90800,0.9631011144620698,0.84750,0.89534,0.78700,0.83768,0.84750
model_2142,0.80648,0.83900,0.67150,0.79662,0.79100,0.88700,0.8566805503165075,0.83900,0.87500,0.79100,0.83088,0.83900
