model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_35594,0.81259,0.83250,0.65823,0.78374,0.80300,0.86200,0.9136343146990804,0.83250,0.85335,0.80300,0.82741,0.83250
model_40980,0.81258,0.84700,0.68782,0.80759,0.79600,0.89800,0.8950671503449431,0.84700,0.88641,0.79600,0.83878,0.84700
model_39254,0.81258,0.84700,0.68782,0.80759,0.79600,0.89800,0.9173393407324424,0.84700,0.88641,0.79600,0.83878,0.84700
model_30928,0.81256,0.83450,0.66231,0.78692,0.80200,0.86700,0.8667041370362947,0.83450,0.85775,0.80200,0.82894,0.83450
model_17622,0.81256,0.86150,0.71740,0.83359,0.78900,0.93400,0.9534303959872987,0.86150,0.92281,0.78900,0.85067,0.86150
model_8564,0.81253,0.85100,0.69598,0.81455,0.79400,0.90800,0.9157820235599171,0.85100,0.89616,0.79400,0.84199,0.85100
model_34712,0.81251,0.73050,0.45011,0.65799,0.85200,0.60900,0.809495747089386,0.73050,0.68544,0.85200,0.75970,0.73050
model_11578,0.81248,0.80100,0.59396,0.73812,0.81800,0.78400,0.8649852871894836,0.80100,0.79110,0.81800,0.80433,0.80100
model_4514,0.81248,0.50400,-0.01204,0.50201,0.96100,0.04700,0.8366904006026308,0.50400,0.50209,0.96100,0.65957,0.50400
model_37818,0.81247,0.88200,0.75923,0.87478,0.77900,0.98500,0.8231431742509207,0.88200,0.98111,0.77900,0.86845,0.88200
model_25658,0.81246,0.86950,0.73373,0.84905,0.78500,0.95400,0.8346391575677055,0.86950,0.94465,0.78500,0.85745,0.86950
model_37218,0.81231,0.85450,0.70312,0.82087,0.79200,0.91700,0.9395122269789378,0.85450,0.90514,0.79200,0.84480,0.85450
model_24832,0.81230,0.81500,0.62253,0.75753,0.81100,0.81900,0.8495640119179985,0.81500,0.81754,0.81100,0.81426,0.81500
model_8454,0.81227,0.84400,0.68170,0.80261,0.79700,0.89100,0.8309806279647045,0.84400,0.87969,0.79700,0.83631,0.84400
model_21090,0.81226,0.83150,0.65619,0.78228,0.80300,0.86000,0.843452272446532,0.83150,0.85154,0.80300,0.82656,0.83150
model_23670,0.81226,0.85850,0.71128,0.82817,0.79000,0.92700,nan,0.85850,0.91541,0.79000,0.84809,0.85850
model_11390,0.81211,0.81650,0.62559,0.75974,0.81000,0.82300,0.8270071612464057,0.81650,0.82067,0.81000,0.81530,0.81650
model_28054,0.81203,0.81000,0.61232,0.75053,0.81300,0.80700,0.8325319842055992,0.81000,0.80815,0.81300,0.81057,0.81000
model_13168,0.81187,0.86150,0.71740,0.83395,0.78800,0.93500,0.8906477672382466,0.86150,0.92380,0.78800,0.85051,0.86150
model_9576,0.81181,0.85300,0.70006,0.81842,0.79200,0.91400,0.8593452639049954,0.85300,0.90205,0.79200,0.84345,0.85300
model_28796,0.81178,0.51600,0.01245,0.50814,0.95400,0.07800,0.8243288443638728,0.51600,0.50853,0.95400,0.66342,0.51600
model_18560,0.81176,0.85700,0.70822,0.82567,0.79000,0.92400,0.9506452351162678,0.85700,0.91224,0.79000,0.84673,0.85700
model_30704,0.81172,0.88600,0.76739,0.88402,0.77600,0.99600,nan,0.88600,0.99487,0.77600,0.87191,0.88600
model_13636,0.81168,0.82350,0.63987,0.77020,0.80600,0.84100,0.8402922361468276,0.82350,0.83523,0.80600,0.82036,0.82350
model_11252,0.81161,0.84200,0.67762,0.79953,0.79700,0.88700,0.8215142981759433,0.84200,0.87582,0.79700,0.83455,0.84200
model_22814,0.81161,0.84200,0.67762,0.79953,0.79700,0.88700,0.9522597773582148,0.84200,0.87582,0.79700,0.83455,0.84200
model_10236,0.81159,0.80450,0.60110,0.74306,0.81500,0.79400,0.8510118002859538,0.80450,0.79824,0.81500,0.80653,0.80450
model_39164,0.81156,0.84600,0.68578,0.80631,0.79500,0.89700,0.9306350767831592,0.84600,0.88530,0.79500,0.83772,0.84600
model_11354,0.81152,0.82300,0.63885,0.76950,0.80600,0.84000,0.9111834218772039,0.82300,0.83437,0.80600,0.81994,0.82300
model_38450,0.81147,0.49200,-0.03652,0.49603,0.96500,0.01900,0.8188339869181315,0.49200,0.49589,0.96500,0.65513,0.49200
model_14126,0.81140,0.48550,-0.04979,0.49286,0.96800,0.00300,0.8284869657622443,0.48550,0.49262,0.96800,0.65295,0.48550
model_40556,0.81138,0.48750,-0.04570,0.49383,0.96700,0.00800,0.8255013262116632,0.48750,0.49362,0.96700,0.65360,0.48750
model_24358,0.81128,0.57250,0.12773,0.53933,0.92600,0.21900,0.8356098532676697,0.57250,0.54247,0.92600,0.68415,0.57250
model_29480,0.81123,0.88250,0.76025,0.87668,0.77700,0.98800,nan,0.88250,0.98479,0.77700,0.86864,0.88250
model_29138,0.81123,0.87000,0.73475,0.85074,0.78300,0.95700,0.8515136539936066,0.87000,0.94794,0.78300,0.85761,0.87000
model_25286,0.81122,0.51400,0.00837,0.50710,0.95400,0.07400,nan,0.51400,0.50745,0.95400,0.66250,0.51400
model_29538,0.81116,0.81150,0.61538,0.75288,0.81100,0.81200,0.8765234826132655,0.81150,0.81181,0.81100,0.81141,0.81150
model_22850,0.81114,0.81350,0.61947,0.75573,0.81000,0.81700,0.8399440059896375,0.81350,0.81571,0.81000,0.81284,0.81350
model_12384,0.81109,0.88000,0.75515,0.87141,0.77800,0.98200,nan,0.88000,0.97739,0.77800,0.86637,0.88000
model_37486,0.81109,0.84250,0.67864,0.80058,0.79600,0.88900,0.9306441197323213,0.84250,0.87762,0.79600,0.83482,0.84250
model_8442,0.81098,0.85050,0.69496,0.81438,0.79200,0.90900,0.9183269765588545,0.85050,0.89694,0.79200,0.84121,0.85050
model_9082,0.81098,0.87550,0.74597,0.86204,0.78000,0.97100,0.8111623525619507,0.87550,0.96415,0.78000,0.86235,0.87550
model_11274,0.81097,0.81300,0.61845,0.75506,0.81000,0.81600,0.8329166734919828,0.81300,0.81489,0.81000,0.81244,0.81300
model_23852,0.81094,0.70250,0.39298,0.63229,0.86300,0.54200,0.8453519758970841,0.70250,0.65329,0.86300,0.74364,0.70250
model_33564,0.81092,0.84200,0.67762,0.79981,0.79600,0.88800,0.8240353506186913,0.84200,0.87665,0.79600,0.83438,0.84200
model_31188,0.81084,0.86050,0.71536,0.83261,0.78700,0.93400,0.8785278049324805,0.86050,0.92263,0.78700,0.84943,0.86050
model_7218,0.81084,0.87300,0.74087,0.85700,0.78100,0.96500,0.8354934751987457,0.87300,0.95711,0.78100,0.86013,0.87300
model_3046,0.81081,0.83750,0.66844,0.79243,0.79800,0.87700,0.8320718076494005,0.83750,0.86645,0.79800,0.83082,0.83750
model_22106,0.81078,0.82700,0.64701,0.77582,0.80300,0.85100,0.8446350762477288,0.82700,0.84349,0.80300,0.82275,0.82700
model_7224,0.81075,0.87900,0.75311,0.86950,0.77800,0.98000,0.8273828713982193,0.87900,0.97494,0.77800,0.86541,0.87900
model_37340,0.81070,0.85800,0.71026,0.82803,0.78800,0.92800,0.9183733844902457,0.85800,0.91628,0.78800,0.84731,0.85800
model_11256,0.81070,0.83300,0.65925,0.78522,0.80000,0.86600,0.8515772872669681,0.83300,0.85653,0.80000,0.82730,0.83300
model_24946,0.81051,0.66150,0.30932,0.59885,0.88200,0.44100,0.8344519717352731,0.66150,0.61207,0.88200,0.72265,0.66150
model_27572,0.81049,0.81150,0.61538,0.75307,0.81000,0.81300,0.8532530722344757,0.81150,0.81244,0.81000,0.81122,0.81150
model_27208,0.81047,0.88650,0.76841,0.88600,0.77400,0.99900,nan,0.88650,0.99871,0.77400,0.87211,0.88650
model_30210,0.81045,0.83850,0.67048,0.79420,0.79700,0.88000,0.8455508727355291,0.83850,0.86914,0.79700,0.83151,0.83850
model_32394,0.81044,0.75300,0.49602,0.68121,0.83800,0.66800,0.8347888886928558,0.75300,0.71624,0.83800,0.77235,0.75300
model_39936,0.81043,0.84050,0.67456,0.79752,0.79600,0.88500,0.8766887865111798,0.84050,0.87377,0.79600,0.83307,0.84050
model_19788,0.81032,0.82350,0.63987,0.77065,0.80400,0.84300,0.8156752532178705,0.82350,0.83663,0.80400,0.81999,0.82350
model_32922,0.81031,0.86100,0.71638,0.83382,0.78600,0.93600,0.9364009190942639,0.86100,0.92471,0.78600,0.84973,0.86100
model_11124,0.81028,0.85050,0.69496,0.81469,0.79100,0.91000,0.9383647729710834,0.85050,0.89784,0.79100,0.84104,0.85050
model_39944,0.81028,0.85050,0.69496,0.81469,0.79100,0.91000,0.9168395824644097,0.85050,0.89784,0.79100,0.84104,0.85050
model_41062,0.81028,0.85050,0.69496,0.81469,0.79100,0.91000,0.9581781472634832,0.85050,0.89784,0.79100,0.84104,0.85050
model_2354,0.81010,0.83950,0.67252,0.79599,0.79600,0.88300,0.8386190382100768,0.83950,0.87185,0.79600,0.83220,0.83950
model_14866,0.81003,0.85600,0.70618,0.82469,0.78800,0.92400,0.9359797508919053,0.85600,0.91204,0.78800,0.84549,0.85600
model_16338,0.81002,0.83300,0.65925,0.78548,0.79900,0.86700,0.8553379883795428,0.83300,0.85730,0.79900,0.82712,0.83300
model_18954,0.81001,0.84550,0.68476,0.80612,0.79300,0.89800,nan,0.84550,0.88603,0.79300,0.83694,0.84550
model_39656,0.80999,0.48450,-0.05183,0.49237,0.96600,0.00300,0.8490084284927413,0.48450,0.49210,0.96600,0.65204,0.48450
model_1494,0.80998,0.79950,0.59090,0.73675,0.81500,0.78400,0.8271850252151489,0.79950,0.79049,0.81500,0.80256,0.79950
model_41036,0.80990,0.79300,0.57764,0.72826,0.81800,0.76800,0.8380602995554606,0.79300,0.77905,0.81800,0.79805,0.79300
model_18016,0.80988,0.87850,0.75209,0.86900,0.77700,0.98000,0.8288775041921815,0.87850,0.97491,0.77700,0.86477,0.87850
model_23916,0.80982,0.79900,0.58988,0.73613,0.81500,0.78300,0.8874920600881944,0.79900,0.78973,0.81500,0.80217,0.79900
model_37488,0.80975,0.82800,0.64905,0.77773,0.80100,0.85500,0.9452140673233644,0.82800,0.84672,0.80100,0.82323,0.82800
model_13772,0.80973,0.50650,-0.00694,0.50327,0.95500,0.05800,0.834756076335907,0.50650,0.50343,0.95500,0.65930,0.50650
model_35438,0.80973,0.85300,0.70006,0.81940,0.78900,0.91700,0.909714523757991,0.85300,0.90482,0.78900,0.84295,0.85300
model_676,0.80968,0.88000,0.75515,0.87232,0.77600,0.98400,nan,0.88000,0.97980,0.77600,0.86607,0.88000
model_39140,0.80967,0.85700,0.70822,0.82670,0.78700,0.92700,0.9420318576331074,0.85700,0.91512,0.78700,0.84624,0.85700
model_30640,0.80963,0.87150,0.73781,0.85468,0.78000,0.96300,0.8262418177392747,0.87150,0.95471,0.78000,0.85856,0.87150
model_14810,0.80951,0.84400,0.68170,0.80378,0.79300,0.89500,0.8389463531343561,0.84400,0.88307,0.79300,0.83562,0.84400
model_13958,0.80949,0.83350,0.66027,0.78647,0.79800,0.86900,0.9089130290916988,0.83350,0.85899,0.79800,0.82737,0.83350
model_35424,0.80944,0.83750,0.66844,0.79297,0.79600,0.87900,0.9550297365469091,0.83750,0.86805,0.79600,0.83046,0.83750
model_37416,0.80928,0.82450,0.64191,0.77251,0.80200,0.84700,0.8764278732646595,0.82450,0.83979,0.80200,0.82046,0.82450
model_26390,0.80927,0.81400,0.62049,0.75700,0.80700,0.82100,0.8178046147028605,0.81400,0.81846,0.80700,0.81269,0.81400
model_816,0.80925,0.88500,0.76535,0.88351,0.77300,0.99700,nan,0.88500,0.99613,0.77300,0.87050,0.88500
model_23854,0.80924,0.83900,0.67150,0.79551,0.79500,0.88300,0.8259378350698031,0.83900,0.87171,0.79500,0.83159,0.83900
model_23100,0.80924,0.83900,0.67150,0.79551,0.79500,0.88300,0.8673545507246575,0.83900,0.87171,0.79500,0.83159,0.83900
model_33696,0.80914,0.83450,0.66231,0.78821,0.79700,0.87200,0.8800304087322932,0.83450,0.86162,0.79700,0.82805,0.83450
model_31516,0.80914,0.50850,-0.00286,0.50429,0.95300,0.06400,0.837032890470722,0.50850,0.50450,0.95300,0.65974,0.50850
model_37774,0.80912,0.49800,-0.02428,0.49900,0.95800,0.03800,0.8576915830373764,0.49800,0.49896,0.95800,0.65616,0.49800
model_16314,0.80909,0.84900,0.69190,0.81260,0.79000,0.90800,nan,0.84900,0.89569,0.79000,0.83953,0.84900
model_37418,0.80909,0.84900,0.69190,0.81260,0.79000,0.90800,0.9023833078448125,0.84900,0.89569,0.79000,0.83953,0.84900
model_7198,0.80900,0.55400,0.08998,0.52866,0.93100,0.17700,0.828907083381306,0.55400,0.53079,0.93100,0.67611,0.55400
model_16944,0.80884,0.80850,0.60926,0.74933,0.80900,0.80800,0.8363474041223526,0.80850,0.80819,0.80900,0.80860,0.80850
model_33328,0.80882,0.86700,0.72863,0.84617,0.78100,0.95300,nan,0.86700,0.94324,0.78100,0.85449,0.86700
model_16220,0.80881,0.87950,0.75413,0.87182,0.77500,0.98400,0.8161761954426765,0.87950,0.97977,0.77500,0.86544,0.87950
model_33892,0.80881,0.83350,0.66027,0.78673,0.79700,0.87000,0.8637181875317596,0.83350,0.85976,0.79700,0.82719,0.83350
model_26594,0.80875,0.81450,0.62151,0.75787,0.80600,0.82300,0.8235215478473239,0.81450,0.81994,0.80600,0.81291,0.81450
model_40548,0.80873,0.85000,0.69394,0.81452,0.78900,0.91100,0.8413647993614799,0.85000,0.89863,0.78900,0.84026,0.85000
model_21272,0.80873,0.85000,0.69394,0.81452,0.78900,0.91100,0.848911700798915,0.85000,0.89863,0.78900,0.84026,0.85000
model_18344,0.80867,0.85400,0.70210,0.82171,0.78700,0.92100,0.9444751537794187,0.85400,0.90878,0.78700,0.84352,0.85400
model_8542,0.80849,0.84300,0.67966,0.80251,0.79200,0.89400,0.929777161071175,0.84300,0.88196,0.79200,0.83456,0.84300
model_33034,0.80840,0.51000,0.00020,0.50505,0.95100,0.06900,0.8385058045387268,0.51000,0.50531,0.95100,0.65996,0.51000
model_35518,0.80839,0.83850,0.67048,0.79503,0.79400,0.88300,0.8492649055662609,0.83850,0.87157,0.79400,0.83098,0.83850
model_1762,0.80837,0.85100,0.69598,0.81646,0.78800,0.91400,0.8113603591918945,0.85100,0.90160,0.78800,0.84098,0.85100
model_16560,0.80835,0.83000,0.65313,0.78135,0.79800,0.86200,0.8790360501198353,0.83000,0.85256,0.79800,0.82438,0.83000
model_7708,0.80831,0.85500,0.70414,0.82370,0.78600,0.92400,0.870096166851898,0.85500,0.91183,0.78600,0.84425,0.85500
model_8510,0.80825,0.80250,0.59702,0.74123,0.81100,0.79400,0.8226826041936874,0.80250,0.79744,0.81100,0.80416,0.80250
model_30884,0.80820,0.87350,0.74189,0.85962,0.77700,0.97000,0.8259148299694061,0.87350,0.96283,0.77700,0.85999,0.87350
model_12884,0.80819,0.86300,0.72047,0.83874,0.78200,0.94400,0.8147216505474515,0.86300,0.93317,0.78200,0.85092,0.86300
model_33040,0.80816,0.87550,0.74597,0.86378,0.77600,0.97500,nan,0.87550,0.96879,0.77600,0.86174,0.87550
model_29174,0.80814,0.85450,0.70312,0.82287,0.78600,0.92300,0.8413515028200651,0.85450,0.91078,0.78600,0.84380,0.85450
model_2686,0.80814,0.85450,0.70312,0.82287,0.78600,0.92300,0.8281116366386414,0.85450,0.91078,0.78600,0.84380,0.85450
model_20256,0.80810,0.77900,0.54907,0.71118,0.82200,0.73600,0.8513656035601664,0.77900,0.75691,0.82200,0.78811,0.77900
model_19320,0.80809,0.83550,0.66435,0.79023,0.79500,0.87600,0.8701666874784819,0.83550,0.86507,0.79500,0.82856,0.83550
model_18450,0.80807,0.74750,0.48480,0.67571,0.83700,0.65800,0.8404343680637639,0.74750,0.70992,0.83700,0.76824,0.74750
model_36326,0.80806,0.83750,0.66844,0.79351,0.79400,0.88100,0.8432475870305841,0.83750,0.86966,0.79400,0.83011,0.83750
model_2218,0.80805,0.76000,0.51030,0.68919,0.83100,0.68900,0.831553736080726,0.76000,0.72767,0.83100,0.77591,0.76000
model_9446,0.80804,0.53800,0.05734,0.51980,0.93700,0.13900,0.8154440224170685,0.53800,0.52113,0.93700,0.66976,0.53800
model_36156,0.80804,0.81650,0.62559,0.76099,0.80400,0.82900,0.8464136259809969,0.81650,0.82462,0.80400,0.81418,0.81650
model_34782,0.80796,0.86650,0.72761,0.84567,0.78000,0.95300,0.922561424994661,0.86650,0.94317,0.78000,0.85386,0.86650
model_20842,0.80792,0.82450,0.64191,0.77298,0.80000,0.84900,0.8421651281416416,0.82450,0.84122,0.80000,0.82009,0.82450
model_31014,0.80784,0.69650,0.38074,0.62730,0.86100,0.53200,0.8484347004821335,0.69650,0.64786,0.86100,0.73937,0.69650
model_24744,0.80779,0.83250,0.65823,0.78551,0.79600,0.86900,0.8694665864564045,0.83250,0.85868,0.79600,0.82615,0.83250
model_35476,0.80778,0.85550,0.70516,0.82487,0.78500,0.92600,0.9567193558852597,0.85550,0.91385,0.78500,0.84454,0.85550
model_18502,0.80768,0.86150,0.71740,0.83614,0.78200,0.94100,0.9541450263001025,0.86150,0.92985,0.78200,0.84954,0.86150
model_15948,0.80759,0.86750,0.72965,0.84785,0.77900,0.95600,nan,0.86750,0.94654,0.77900,0.85464,0.86750
model_29476,0.80736,0.88150,0.75821,0.87710,0.77200,0.99100,nan,0.88150,0.98848,0.77200,0.86693,0.88150
model_30236,0.80735,0.80600,0.60416,0.74626,0.80800,0.80400,0.8388117742538452,0.80600,0.80478,0.80800,0.80639,0.80600
model_12116,0.80734,0.83950,0.67252,0.79711,0.79200,0.88700,0.8508155594949853,0.83950,0.87514,0.79200,0.83150,0.83950
model_14094,0.80727,0.83300,0.65925,0.78651,0.79500,0.87100,0.8428116336701408,0.83300,0.86039,0.79500,0.82640,0.83300
model_13994,0.80724,0.83500,0.66333,0.78975,0.79400,0.87600,0.916801424741745,0.83500,0.86492,0.79400,0.82795,0.83500
model_23504,0.80723,0.87900,0.75311,0.87179,0.77300,0.98500,0.8170871019363404,0.87900,0.98096,0.77300,0.86465,0.87900
model_21170,0.80717,0.83900,0.67150,0.79634,0.79200,0.88600,0.8428427887999493,0.83900,0.87417,0.79200,0.83106,0.83900
model_14260,0.80713,0.82000,0.63273,0.76644,0.80100,0.83900,0.8357002743085226,0.82000,0.83264,0.80100,0.81651,0.82000
model_9692,0.80694,0.49000,-0.04060,0.49505,0.95800,0.02200,nan,0.49000,0.49483,0.95800,0.65259,0.49000
model_19836,0.80691,0.48150,-0.05795,0.49092,0.96200,0.00100,0.8615964137904074,0.48150,0.49057,0.96200,0.64978,0.48150
model_14198,0.80689,0.87800,0.75107,0.86987,0.77300,0.98300,nan,0.87800,0.97848,0.77300,0.86369,0.87800
model_39052,0.80685,0.84850,0.69088,0.81274,0.78700,0.91000,0.8969239735658908,0.84850,0.89738,0.78700,0.83857,0.84850
model_3034,0.80681,0.81900,0.63069,0.76506,0.80100,0.83700,0.8525642865233951,0.81900,0.83091,0.80100,0.81568,0.81900
model_28608,0.80679,0.87350,0.74189,0.86048,0.77500,0.97200,nan,0.87350,0.96513,0.77500,0.85968,0.87350
model_36630,0.80677,0.63000,0.24505,0.57610,0.89100,0.36900,0.8258587121963501,0.63000,0.58541,0.89100,0.70658,0.63000
model_24092,0.80673,0.50600,-0.00796,0.50302,0.95000,0.06200,nan,0.50600,0.50318,0.95000,0.65789,0.50600
model_21872,0.80662,0.56650,0.11549,0.53584,0.92100,0.21200,0.8226699599852929,0.56650,0.53891,0.92100,0.67996,0.56650
model_8966,0.80659,0.48450,-0.05183,0.49237,0.96000,0.00900,0.8285127661444924,0.48450,0.49206,0.96000,0.65063,0.48450
model_36030,0.80656,0.48650,-0.04775,0.49334,0.95900,0.01400,0.8313415056915694,0.48650,0.49306,0.95900,0.65127,0.48650
model_13018,0.80652,0.85800,0.71026,0.83014,0.78200,0.93400,0.8414697668008637,0.85800,0.92217,0.78200,0.84632,0.85800
model_7454,0.80648,0.86000,0.71434,0.83392,0.78100,0.93900,0.8370971315436893,0.86000,0.92755,0.78100,0.84799,0.86000
model_34068,0.80645,0.82000,0.63273,0.76667,0.80000,0.84000,0.8402186355420521,0.82000,0.83333,0.80000,0.81633,0.82000
model_36442,0.80645,0.86200,0.71842,0.83775,0.78000,0.94400,0.928503397367533,0.86200,0.93301,0.78000,0.84967,0.86200
model_30440,0.80645,0.80950,0.61130,0.75141,0.80500,0.81400,0.8418061870268021,0.80950,0.81231,0.80500,0.80864,0.80950
model_19958,0.80642,0.82200,0.63681,0.76968,0.79900,0.84500,0.8548428048357439,0.82200,0.83753,0.79900,0.81781,0.82200
model_11056,0.80642,0.71700,0.42257,0.64575,0.84900,0.58500,0.81641642914878,0.71700,0.67168,0.84900,0.75000,0.71700
model_33046,0.80642,0.52800,0.03693,0.51443,0.93900,0.11700,0.8283453605391763,0.52800,0.51537,0.93900,0.66549,0.52800
model_27286,0.80635,0.81550,0.62355,0.76005,0.80200,0.82900,0.8266095121701559,0.81550,0.82425,0.80200,0.81298,0.81550
model_28196,0.80633,0.76500,0.52051,0.69509,0.82600,0.70400,0.8370301845004258,0.76500,0.73619,0.82600,0.77851,0.76500
model_20212,0.80632,0.85950,0.71332,0.83306,0.78100,0.93800,0.9224441213340595,0.85950,0.92645,0.78100,0.84753,0.85950
model_23032,0.80632,0.77550,0.54193,0.70732,0.82100,0.73000,0.8925518221021723,0.77550,0.75252,0.82100,0.78527,0.77550
model_39148,0.80632,0.84900,0.69190,0.81386,0.78600,0.91200,0.886715374313868,0.84900,0.89931,0.78600,0.83885,0.84900
model_33930,0.80631,0.50450,-0.01102,0.50226,0.95000,0.05900,0.8074882626533508,0.50450,0.50238,0.95000,0.65721,0.50450
model_38750,0.80629,0.48550,-0.04979,0.49286,0.95900,0.01200,0.8265483939931506,0.48550,0.49255,0.95900,0.65083,0.48550
model_38422,0.80615,0.86950,0.73373,0.85268,0.77600,0.96300,nan,0.86950,0.95449,0.77600,0.85604,0.86950
model_37294,0.80610,0.80000,0.59192,0.73841,0.80900,0.79100,0.8429737399924885,0.80000,0.79470,0.80900,0.80178,0.80000
model_8856,0.80594,0.77850,0.54805,0.71100,0.81900,0.73800,0.8411815298928155,0.77850,0.75763,0.81900,0.78712,0.77850
model_33654,0.80591,0.79100,0.57356,0.72661,0.81300,0.76900,0.8327865183353425,0.79100,0.77874,0.81300,0.79550,0.79100
model_6624,0.80585,0.85600,0.70618,0.82675,0.78200,0.93000,0.8625478227933248,0.85600,0.91784,0.78200,0.84449,0.85600
model_31878,0.80579,0.86000,0.71434,0.83429,0.78000,0.94000,0.8362001829094939,0.86000,0.92857,0.78000,0.84783,0.86000
model_24614,0.80576,0.85150,0.69700,0.81858,0.78400,0.91900,0.825458296140035,0.85150,0.90636,0.78400,0.84075,0.85150
model_35442,0.80573,0.84300,0.67966,0.80369,0.78800,0.89800,0.9261598305569755,0.84300,0.88539,0.78800,0.83386,0.84300
model_40844,0.80569,0.85550,0.70516,0.82591,0.78200,0.92900,0.9480542330919633,0.85550,0.91676,0.78200,0.84404,0.85550
model_30632,0.80562,0.84900,0.69190,0.81418,0.78500,0.91300,0.8194233311547173,0.84900,0.90023,0.78500,0.83868,0.84900
model_40362,0.80561,0.80900,0.61028,0.75095,0.80400,0.81400,0.8448435050936846,0.80900,0.81212,0.80400,0.80804,0.80900
model_37814,0.80561,0.87000,0.73475,0.85401,0.77500,0.96500,0.83304517919367,0.87000,0.95679,0.77500,0.85635,0.87000
model_23790,0.80560,0.83000,0.65313,0.78235,0.79400,0.86600,0.8300731182098389,0.83000,0.85560,0.79400,0.82365,0.83000
model_40904,0.80559,0.85100,0.69598,0.81776,0.78400,0.91800,0.9608550466979738,0.85100,0.90531,0.78400,0.84030,0.85100
model_18678,0.80558,0.87200,0.73883,0.85812,0.77400,0.97000,0.8023816148440043,0.87200,0.96269,0.77400,0.85809,0.87200
model_40216,0.80550,0.82550,0.64395,0.77534,0.79600,0.85500,0.8243775486946106,0.82550,0.84591,0.79600,0.82020,0.82550
model_3020,0.80542,0.85050,0.69496,0.81695,0.78400,0.91700,0.8413490351242355,0.85050,0.90427,0.78400,0.83985,0.85050
model_37426,0.80536,0.85450,0.70312,0.82423,0.78200,0.92700,0.9305305745982956,0.85450,0.91462,0.78200,0.84313,0.85450
model_11678,0.80535,0.86500,0.72455,0.84418,0.77700,0.95300,0.8119215965270996,0.86500,0.94296,0.77700,0.85197,0.86500
model_37056,0.80529,0.80800,0.60824,0.74963,0.80400,0.81200,0.8391378305175088,0.80800,0.81048,0.80400,0.80723,0.80800
model_27516,0.80529,0.56600,0.11447,0.53555,0.91900,0.21300,0.8473113382028209,0.56600,0.53869,0.91900,0.67923,0.56600
model_32926,0.80522,0.85200,0.69802,0.81974,0.78300,0.92100,0.9236472526596295,0.85200,0.90835,0.78300,0.84103,0.85200
model_30536,0.80520,0.88350,0.76229,0.88300,0.76800,0.99900,nan,0.88350,0.99870,0.76800,0.86829,0.88350
model_3350,0.80513,0.55700,0.09610,0.53038,0.92300,0.19100,0.8269169603784879,0.55700,0.53291,0.92300,0.67570,0.55700
model_17132,0.80504,0.48300,-0.05489,0.49165,0.95800,0.00800,0.8230535478151145,0.48300,0.49128,0.95800,0.64949,0.48300
model_39756,0.80503,0.81350,0.61947,0.75755,0.80100,0.82600,0.826189413152892,0.81350,0.82154,0.80100,0.81114,0.81350
model_31308,0.80503,0.84300,0.67966,0.80399,0.78700,0.89900,nan,0.84300,0.88626,0.78700,0.83369,0.84300
model_14780,0.80502,0.85350,0.70108,0.82256,0.78200,0.92500,0.9345595846916067,0.85350,0.91249,0.78200,0.84222,0.85350
model_21030,0.80500,0.84500,0.68374,0.80745,0.78600,0.90400,0.8289226492245992,0.84500,0.89116,0.78600,0.83528,0.84500
model_6650,0.80500,0.73550,0.46031,0.66378,0.83800,0.63300,0.8409007296119768,0.73550,0.69544,0.83800,0.76009,0.73550
model_26088,0.80498,0.86600,0.72659,0.84636,0.77600,0.95600,0.8405012283616393,0.86600,0.94634,0.77600,0.85275,0.86600
model_9582,0.80497,0.83650,0.66639,0.79309,0.79000,0.88300,0.910885011999862,0.83650,0.87100,0.79000,0.82853,0.83650
model_30402,0.80497,0.87650,0.74801,0.86791,0.77100,0.98200,nan,0.87650,0.97719,0.77100,0.86193,0.87650
model_19068,0.80490,0.81100,0.61436,0.75399,0.80200,0.82000,0.8484669677913189,0.81100,0.81670,0.80200,0.80928,0.81100
model_13916,0.80489,0.85100,0.69598,0.81809,0.78300,0.91900,0.8584557965397834,0.85100,0.90625,0.78300,0.84013,0.85100
model_21456,0.80484,0.83400,0.66129,0.78905,0.79100,0.87700,0.8395173079089114,0.83400,0.86543,0.79100,0.82654,0.83400
model_25660,0.80463,0.84600,0.68578,0.80935,0.78500,0.90700,0.8523319661617279,0.84600,0.89408,0.78500,0.83600,0.84600
model_33632,0.80455,0.83100,0.65517,0.78433,0.79200,0.87000,0.8292172467708587,0.83100,0.85900,0.79200,0.82414,0.83100
model_30710,0.80450,0.87300,0.74087,0.86085,0.77200,0.97400,nan,0.87300,0.96742,0.77200,0.85873,0.87300
model_28372,0.80449,0.85400,0.70210,0.82374,0.78100,0.92700,0.8683506176732052,0.85400,0.91452,0.78100,0.84250,0.85400
model_36878,0.80446,0.52300,0.02673,0.51179,0.93800,0.10800,0.8241951220175799,0.52300,0.51257,0.93800,0.66290,0.52300
model_24416,0.80442,0.50600,-0.00796,0.50302,0.94600,0.06600,0.8319989442825317,0.50600,0.50319,0.94600,0.65694,0.50600
model_29272,0.80438,0.78200,0.55519,0.71560,0.81500,0.74900,0.8547477059557959,0.78200,0.76454,0.81500,0.78896,0.78200
model_11850,0.80436,0.80300,0.59804,0.74294,0.80500,0.80100,0.8537638241594488,0.80300,0.80179,0.80500,0.80339,0.80300
